#{"t_start": 1695760609.549635, "env_id": null}
r,l,t
9.607843,70,3352.730666
7.450981,53,3353.941524
8.823529,60,3355.320541
5.294118,47,3356.36173
7.450981,52,3357.509566
9.803922,61,3358.836692
7.843137,58,3360.123411
8.627451,66,3391.19743
7.647059,62,3392.25765
8.039216,64,3393.397885
7.843137,64,3394.790971
8.823529,60,3396.112401
8.235294,60,3397.432288
9.215687,69,3398.970736
5.294118,47,3400.064434
9.019608,63,3401.47337
9.019608,66,3402.99664
5.490196,45,3403.981936
5.490196,46,3405.024202
7.254902,58,3406.330038
7.450981,55,3407.602241
8.823529,57,3408.883516
7.254902,51,3410.082519
9.803922,62,3411.489021
6.078432,52,3442.251343
8.431373,67,3443.394063
9.607843,70,3444.601553
8.039216,65,3445.801389
7.058824,54,3446.821299
7.254902,56,3447.899333
5.686275,54,3448.969615
7.843137,57,3450.27068
6.078432,53,3451.505604
8.823529,61,3452.934713
9.803922,63,3454.3769
9.215687,68,3456.060636
9.215687,70,3457.609161
6.078432,56,3458.821161
8.039216,66,3460.356252
8.235294,66,3461.88369
9.803922,65,3463.407502
8.039216,59,3493.972714
9.803922,67,3495.114428
9.019608,70,3496.414548
7.647059,65,3497.608638
6.862745,47,3498.493975
7.058824,54,3499.575493
7.843137,66,3501.069834
9.607843,65,3502.532527
8.039216,63,3503.961411
7.843137,54,3505.221324
5.882353,49,3506.421485
7.058824,63,3507.834795
9.803922,61,3509.195623
9.803922,65,3510.692221
6.666667,55,3511.983115
7.254902,53,3513.145761
9.607843,69,3544.389315
8.823529,68,3545.533044
9.803922,60,3546.592713
5.686275,56,3547.594024
6.27451,48,3548.517066
9.607843,62,3549.706222
9.607843,61,3550.964462
8.235294,61,3552.343085
7.647059,63,3553.754335
6.27451,51,3554.887173
8.039216,62,3556.327943
7.254902,54,3557.560566
9.803922,60,3558.990602
9.803922,65,3560.489156
6.666667,60,3561.858504
8.039216,58,3563.215674
9.411765,70,3564.76984
9.411765,63,3595.700145
8.235294,65,3596.812586
8.627451,57,3597.827835
9.019608,69,3599.090868
8.235294,66,3600.346434
8.039216,57,3601.546104
5.882353,49,3602.650831
9.411765,63,3604.083238
5.686275,43,3605.084179
8.235294,61,3606.474224
9.803922,65,3607.950003
7.647059,63,3609.427944
7.058824,52,3610.645642
8.823529,60,3611.996759
8.235294,56,3613.279977
9.215687,68,3614.745865
9.215687,62,3616.125792
9.215687,62,3647.05579
8.627451,66,3648.21349
7.843137,65,3649.388461
9.607843,62,3650.549148
7.450981,58,3651.68413
9.019608,58,3652.892466
8.039216,54,3654.142838
8.431373,56,3655.418997
9.019608,68,3656.971197
5.490196,47,3658.030218
6.862745,56,3659.386997
9.803922,66,3660.837953
9.607843,63,3662.280898
7.647059,55,3663.487241
9.019608,60,3664.800515
6.666667,54,3666.038777
9.803922,70,3697.572473
9.411765,68,3698.721065
7.647059,63,3699.810503
5.490196,55,3700.988597
7.058824,62,3702.334199
8.431373,58,3703.606373
6.27451,57,3704.876952
9.215687,69,3706.440437
9.019608,70,3708.004281
9.411765,61,3709.359669
8.823529,59,3710.6989
7.254902,54,3711.973531
6.27451,54,3713.191627
9.607843,65,3714.692738
5.882353,51,3715.809556
6.078432,59,3717.121826
9.411765,57,3718.367485
9.803922,66,3749.305597
7.647059,58,3750.293489
9.803922,70,3751.514113
8.039216,57,3752.564982
8.039216,55,3753.590523
9.803922,64,3754.892507
7.843137,62,3756.302089
8.823529,69,3757.894459
9.607843,61,3759.302217
7.843137,57,3760.640463
7.647059,51,3761.84499
8.235294,62,3763.240696
5.490196,52,3764.407101
7.254902,63,3765.853957
8.627451,61,3767.234132
7.843137,61,3768.607633
8.235294,56,3799.663803
8.627451,58,3800.681693
7.450981,55,3801.620866
6.666667,50,3802.563577
9.803922,65,3803.768767
5.882353,48,3804.697803
6.27451,56,3805.813987
5.294118,49,3806.904458
9.411765,63,3808.375751
9.803922,64,3809.846857
7.058824,57,3811.147511
9.607843,63,3812.659732
7.843137,62,3814.098083
8.823529,59,3815.436868
7.450981,56,3816.691965
8.039216,53,3817.979062
9.411765,68,3819.479519
9.019608,64,3820.908672
9.803922,62,3851.642108
9.803922,61,3852.69249
8.039216,55,3853.682191
9.215687,70,3854.984638
9.607843,61,3856.137897
8.039216,54,3857.200139
9.215687,62,3858.552229
8.823529,69,3860.110595
7.647059,53,3861.310179
7.254902,61,3862.793376
9.215687,59,3864.118978
6.862745,60,3865.534678
7.450981,51,3866.643812
9.019608,62,3868.023443
8.627451,65,3869.493141
6.666667,55,3870.72731
9.411765,70,3901.831719
9.803922,65,3902.954112
8.627451,64,3904.088207
8.235294,66,3905.299456
6.078432,52,3906.282713
7.058824,54,3907.349575
8.823529,61,3908.712914
7.450981,52,3909.893442
8.235294,59,3911.304178
8.627451,58,3912.649946
6.862745,61,3914.035923
9.411765,60,3915.381168
6.470589,48,3916.477863
4.901961,37,3917.336029
8.823529,63,3918.754615
8.431373,57,3920.133117
9.411765,65,3921.545786
7.843137,67,3952.698923
6.862745,58,3953.695859
8.627451,56,3954.647386
9.607843,60,3955.735743
9.019608,63,3956.918884
5.882353,48,3957.817982
8.823529,58,3958.942805
9.803922,60,3960.299718
8.431373,62,3961.71016
7.450981,63,3963.173595
7.843137,56,3964.464487
9.215687,68,3966.089695
7.058824,56,3967.31563
9.803922,65,3968.770977
8.431373,65,3970.267062
7.647059,62,3971.662463
9.215687,67,3973.153521
7.647059,61,4004.117527
6.470589,60,4005.161885
8.627451,55,4006.162007
5.294118,47,4007.032204
9.019608,68,4008.334269
7.450981,57,4009.501601
6.862745,57,4010.804165
6.470589,52,4012.003244
7.843137,56,4013.331848
4.313725,42,4014.31214
9.019608,59,4015.670558
4.705883,43,4016.680427
8.627451,58,4018.049468
9.803922,66,4019.506075
9.019608,56,4020.773792
4.901961,41,4021.69765
8.039216,57,4023.041364
8.039216,66,4024.5162
9.607843,67,4055.722515
6.862745,51,4056.614818
9.215687,63,4057.753212
7.647059,59,4058.833969
8.823529,58,4059.953344
9.019608,69,4061.459476
9.019608,61,4062.928965
6.862745,62,4064.335111
8.235294,56,4065.597931
9.803922,65,4067.088312
7.843137,60,4068.459858
9.215687,63,4069.976552
6.666667,55,4071.339744
7.647059,54,4072.55046
9.215687,69,4074.077692
8.627451,56,4075.357793
6.862745,62,4106.300988
8.823529,60,4107.319999
9.607843,69,4108.517843
8.823529,61,4109.631924
6.470589,55,4110.656522
4.313725,47,4111.581608
8.627451,63,4112.847429
7.450981,58,4114.126179
5.490196,48,4115.270913
8.431373,59,4116.646121
8.039216,54,4117.926994
9.803922,61,4119.353067
8.235294,54,4120.631126
9.803922,66,4122.117789
5.09804,49,4123.186282
8.235294,56,4124.410527
8.431373,60,4125.723053
9.411765,61,4127.103112
8.627451,67,4158.213116
7.058824,60,4159.226802
7.254902,54,4160.247883
8.627451,59,4161.526098
5.294118,45,4162.607172
5.686275,54,4163.806852
7.058824,50,4164.917289
8.431373,67,4166.464321
9.803922,66,4167.987014
7.450981,56,4169.301324
5.686275,49,4170.388303
9.215687,61,4171.730733
8.431373,65,4173.178819
8.431373,57,4174.519004
8.431373,55,4175.754611
9.607843,60,4177.082876
9.019608,62,4178.5384
5.490196,43,4208.964461
7.254902,52,4209.843871
7.254902,63,4210.939454
8.627451,58,4211.976757
9.215687,61,4213.158132
8.627451,60,4214.303625
9.803922,64,4215.586151
8.431373,57,4216.865965
8.823529,66,4218.373625
9.019608,60,4219.744552
9.607843,69,4221.330447
6.078432,50,4222.467283
9.607843,71,4224.064255
9.411765,60,4225.418941
7.647059,54,4226.631024
6.862745,52,4227.924406
7.058824,53,4229.108162
9.019608,57,4259.970461
6.666667,58,4260.976488
7.647059,61,4262.134082
6.862745,51,4263.095956
8.431373,69,4264.429306
8.627451,56,4265.566089
4.313725,39,4266.458983
8.039216,61,4267.843282
7.647059,64,4269.318485
8.039216,55,4270.58709
8.235294,65,4272.054151
8.823529,56,4273.361687
9.803922,65,4274.939108
9.803922,65,4276.396146
8.039216,56,4277.634668
5.686275,58,4278.965
8.235294,67,4280.437051
6.470589,52,4311.043309
8.431373,56,4312.002309
7.843137,56,4312.966061
6.862745,54,4313.953223
7.254902,52,4314.933842
5.882353,48,4315.860456
8.235294,59,4317.035803
8.627451,56,4318.248036
7.647059,53,4319.470286
8.823529,58,4320.778737
7.843137,63,4322.22357
9.019608,66,4323.718366
7.843137,60,4325.090853
9.019608,58,4326.443819
7.843137,60,4327.760966
9.803922,65,4329.26318
9.803922,65,4330.699477
9.803922,69,4361.84251
6.666667,60,4362.970779
6.666667,53,4363.899587
9.215687,63,4365.038313
6.666667,61,4366.212663
5.294118,45,4367.14058
7.647059,59,4368.460575
9.803922,66,4369.944554
5.882353,54,4371.205007
6.078432,50,4372.430888
9.803922,65,4374.004802
7.647059,61,4375.328358
6.470589,54,4376.530574
8.823529,65,4377.960739
7.254902,52,4379.172451
9.607843,63,4380.598184
8.823529,61,4381.953515
8.235294,61,4412.897495
7.843137,63,4413.999474
8.627451,57,4415.063572
8.431373,60,4416.200423
6.27451,52,4417.192828
7.647059,68,4418.510507
7.647059,56,4419.629188
6.666667,55,4420.929806
9.803922,61,4422.314515
6.27451,51,4423.489566
9.803922,65,4424.956218
8.627451,70,4426.600325
9.411765,60,4427.994441
6.862745,59,4429.336021
4.705883,41,4430.284644
6.27451,58,4431.64722
7.058824,49,4432.753422
8.039216,52,4433.953205
6.078432,54,4464.738215
9.803922,65,4465.865765
8.039216,55,4466.835189
8.823529,61,4467.960842
8.431373,67,4469.315846
9.019608,57,4470.55953
8.823529,58,4471.847574
9.803922,65,4473.307446
9.215687,65,4474.816661
8.039216,53,4476.056133
9.215687,69,4477.718872
9.019608,58,4479.004266
8.627451,63,4480.406998
8.431373,54,4481.647277
8.823529,57,4482.884373
8.823529,66,4484.331612
6.862745,56,4515.321598
8.627451,70,4516.508772
6.470589,56,4517.506734
7.647059,63,4518.660689
7.058824,53,4519.662989
7.647059,58,4520.793745
9.607843,59,4522.082617
7.450981,54,4523.333414
9.803922,65,4524.824498
5.09804,44,4525.847191
7.058824,57,4527.173962
8.431373,53,4528.361967
9.411765,59,4529.658833
9.607843,69,4531.292217
9.607843,61,4532.660192
5.882353,50,4533.764747
9.803922,65,4535.25399
5.882353,51,4566.09066
9.215687,68,4567.278942
7.450981,59,4568.290629
8.823529,57,4569.313188
9.803922,65,4570.542149
7.254902,52,4571.545953
7.058824,62,4572.922423
8.431373,69,4574.492622
7.450981,61,4575.888937
9.019608,68,4577.431132
9.411765,68,4578.975943
8.039216,60,4580.358469
7.843137,60,4581.663228
8.823529,61,4582.983507
9.607843,65,4584.435854
7.647059,57,4585.788517
9.803922,70,4616.990902
6.862745,57,4617.976019
8.431373,59,4618.994964
6.078432,50,4619.906356
9.607843,70,4621.198599
7.647059,63,4622.416195
7.843137,54,4623.627593
8.823529,61,4625.002234
8.235294,64,4626.45337
9.411765,69,4628.070137
9.215687,70,4629.779889
8.627451,64,4631.218431
7.254902,63,4632.581701
8.235294,57,4633.846107
8.039216,63,4635.244674
9.019608,65,4636.701728
8.823529,61,4638.10624
7.647059,55,4668.802108
8.627451,67,4669.964388
6.470589,51,4670.869305
8.039216,60,4671.974757
7.843137,52,4672.94988
6.666667,53,4674.012835
8.627451,66,4675.509473
6.470589,49,4676.64262
8.823529,58,4677.966305
8.431373,65,4679.461296
7.843137,57,4680.776036
8.235294,60,4682.17144
8.627451,58,4683.47017
8.627451,61,4684.774683
9.411765,65,4686.222211
8.039216,62,4687.574762
9.803922,65,4689.062629
8.235294,63,4719.786208
7.450981,65,4720.914743
9.411765,61,4722.018231
9.215687,60,4723.263925
9.607843,60,4724.566881
9.607843,60,4725.904529
9.607843,69,4727.453405
7.450981,66,4728.92321
7.843137,59,4730.253379
7.647059,64,4731.688245
8.823529,58,4733.014613
6.666667,52,4734.204714
6.078432,49,4735.316324
9.803922,65,4736.817906
8.823529,69,4738.345879
7.843137,56,4739.585925
8.431373,68,4770.559922
7.058824,59,4771.584545
9.607843,61,4772.654622
9.215687,71,4773.942505
8.431373,66,4775.217361
8.627451,56,4776.407619
7.058824,61,4777.807265
7.647059,59,4779.145323
8.431373,57,4780.452675
8.235294,67,4781.972023
6.862745,55,4783.209988
9.803922,65,4784.664731
6.470589,49,4785.82806
9.215687,66,4787.331625
6.27451,59,4788.656284
8.235294,64,4790.067445
8.627451,67,4821.018728
9.411765,58,4822.009941
9.803922,71,4823.294692
8.235294,55,4824.491891
9.411765,65,4825.890028
7.843137,58,4827.14714
9.411765,70,4828.710045
8.039216,62,4830.112019
6.078432,57,4831.370095
6.470589,54,4832.654958
9.803922,60,4833.941985
8.823529,57,4835.213393
9.803922,65,4836.650128
6.666667,48,4837.811174
9.411765,60,4839.14033
7.058824,64,4840.579552
8.627451,59,4841.915972
5.686275,59,4872.626539
6.078432,57,4873.613957
8.039216,65,4874.785945
6.27451,50,4875.719085
8.235294,61,4876.950632
7.450981,60,4878.173549
9.607843,70,4879.734538
6.078432,52,4880.948266
8.431373,69,4882.508106
9.411765,62,4883.910015
7.450981,55,4885.173967
7.058824,56,4886.49056
8.823529,70,4888.040703
9.803922,61,4889.414549
8.039216,57,4890.670391
9.803922,61,4892.023357
9.803922,66,4923.079602
7.254902,53,4923.999887
2.941177,34,4924.584425
7.450981,58,4925.619101
7.058824,62,4926.7782
9.215687,60,4927.914784
8.039216,57,4929.092015
7.254902,54,4930.328363
8.431373,58,4931.676816
8.235294,59,4933.005291
8.627451,62,4934.41639
6.666667,60,4935.822087
9.607843,63,4937.21092
9.803922,65,4938.713003
5.490196,51,4939.828048
9.411765,68,4941.358431
7.843137,58,4942.654522
8.431373,66,4973.744796
6.27451,50,4974.574891
9.019608,68,4975.728009
7.647059,55,4976.699441
6.862745,48,4977.591573
8.627451,61,4978.879451
7.254902,63,4980.278158
9.019608,69,4981.819913
8.823529,64,4983.260949
7.647059,59,4984.630452
6.862745,53,4985.922379
9.803922,67,4987.38627
8.039216,64,4988.782097
7.254902,52,4989.939144
9.607843,69,4991.538542
8.823529,67,4993.007278
6.862745,61,4994.376283
7.843137,64,5025.209389
8.431373,66,5026.346753
8.627451,71,5027.724237
8.823529,58,5028.966617
8.431373,67,5030.464549
9.411765,69,5032.000206
9.607843,69,5033.521571
9.411765,67,5035.032464
9.411765,60,5036.361812
8.823529,58,5037.669153
6.078432,46,5038.717129
8.431373,64,5040.227031
7.843137,64,5041.646871
8.627451,66,5043.148018
8.823529,56,5044.388317
7.647059,63,5045.770759
7.647059,51,5076.378237
5.294118,46,5077.193003
8.431373,60,5078.243131
7.450981,51,5079.149977
8.627451,65,5080.366073
8.235294,57,5081.465974
9.607843,60,5082.722886
7.058824,54,5083.984874
9.215687,63,5085.438159
9.607843,69,5087.038445
7.254902,50,5088.197873
7.647059,55,5089.540838
6.470589,52,5090.716311
8.823529,64,5092.183613
8.431373,60,5093.514223
7.843137,62,5094.886337
6.27451,50,5096.011869
8.431373,58,5126.893303
8.627451,60,5127.922133
7.843137,51,5128.809515
6.862745,49,5129.698549
8.627451,57,5130.778883
9.803922,67,5132.064677
8.823529,66,5133.4931
7.647059,56,5134.790865
7.647059,63,5136.272586
9.803922,65,5137.850588
7.843137,64,5139.336025
9.803922,65,5140.769422
9.215687,60,5142.159444
8.039216,55,5143.393002
9.607843,61,5144.73342
9.803922,69,5146.317077
8.627451,56,5147.562313
8.039216,58,5178.303802
7.058824,58,5179.296114
8.823529,68,5180.512803
9.607843,72,5181.856142
5.490196,48,5182.766731
9.411765,62,5183.993972
8.431373,60,5185.320396
7.450981,57,5186.6065
8.039216,58,5187.929156
7.843137,57,5189.256927
7.647059,63,5190.762844
6.666667,51,5191.888376
9.803922,65,5193.319365
8.235294,56,5194.570506
9.019608,69,5196.148555
8.823529,57,5197.522894
9.019608,61,5198.860122
7.254902,56,5229.441752
9.215687,69,5230.605439
9.411765,61,5231.734586
6.27451,58,5232.794775
9.215687,60,5233.928634
9.019608,56,5235.169472
8.235294,68,5236.663278
9.411765,61,5238.036183
6.862745,61,5239.414723
9.215687,68,5240.976398
8.039216,53,5242.194848
4.705883,47,5243.260431
8.431373,61,5244.63663
8.823529,62,5246.067978
9.607843,62,5247.444995
8.823529,66,5248.936914
8.627451,59,5279.790834
9.803922,65,5280.874558
6.078432,57,5281.890072
7.450981,55,5283.072388
7.254902,57,5284.29156
6.470589,59,5285.579815
7.450981,52,5286.726224
9.215687,62,5288.090455
7.450981,54,5289.286892
9.607843,62,5290.703654
8.235294,57,5291.977052
9.607843,70,5293.60494
5.490196,53,5294.789652
9.607843,62,5296.174794
7.843137,54,5297.39635
8.823529,61,5298.833826
7.254902,63,5300.251078
9.411765,71,5331.230893
8.627451,63,5332.2991
8.235294,68,5333.557245
8.235294,55,5334.566182
8.235294,63,5335.760661
9.411765,62,5337.003439
9.803922,65,5338.449214
7.058824,54,5339.669584
8.235294,60,5341.035509
9.411765,70,5342.622013
8.039216,63,5344.141204
7.450981,56,5345.375118
7.058824,63,5346.763847
8.235294,65,5348.222783
7.843137,63,5349.651326
9.411765,64,5351.090534
9.019608,57,5381.834505
7.058824,59,5382.866316
8.627451,65,5384.033619
8.235294,66,5385.46489
8.235294,57,5386.717093
9.411765,61,5388.059923
8.235294,60,5389.40752
9.019608,60,5390.712598
9.019608,62,5392.139121
8.235294,68,5393.66866
9.215687,66,5395.184048
6.862745,49,5396.258131
6.862745,49,5397.361617
9.607843,70,5398.961372
9.803922,67,5400.465235
9.803922,60,5401.86402
8.039216,65,5432.980952
9.019608,70,5434.2152
9.803922,65,5435.397794
6.470589,55,5436.4489
7.843137,67,5437.709636
6.862745,63,5438.984323
8.235294,64,5440.363732
8.235294,59,5441.702208
6.862745,53,5442.8914
9.215687,69,5444.473007
9.215687,56,5445.718595
9.803922,61,5447.128516
9.411765,66,5448.633008
8.431373,60,5450.041745
8.431373,67,5451.523047
9.411765,61,5452.887444
6.862745,54,5483.766196
9.803922,65,5484.908858
9.803922,67,5486.095412
8.235294,63,5487.250193
8.235294,59,5488.341847
9.803922,65,5489.623344
4.901961,41,5490.42189
9.803922,69,5491.955054
6.862745,54,5493.17745
8.431373,62,5494.595272
7.647059,54,5495.822644
8.431373,63,5497.37111
8.431373,59,5498.667332
7.058824,53,5499.841455
9.411765,69,5501.378466
8.431373,57,5502.671103
9.803922,65,5504.142649
8.431373,67,5535.32012
8.627451,67,5536.458558
8.431373,61,5537.587204
7.450981,68,5539.045049
5.686275,49,5540.092012
9.803922,65,5541.511569
6.470589,51,5542.6254
9.803922,67,5544.103069
8.235294,55,5545.342902
8.823529,67,5546.798569
7.843137,64,5548.192536
7.254902,57,5549.42124
6.470589,50,5550.526101
6.862745,52,5551.699989
8.235294,65,5553.183303
7.647059,56,5554.448414
9.803922,66,5555.932202
8.431373,54,5586.434184
8.039216,58,5587.417125
7.843137,54,5588.375025
5.686275,53,5589.329159
6.27451,51,5590.276458
7.450981,65,5591.551014
6.078432,49,5592.559404
7.647059,63,5593.994988
7.058824,52,5595.207051
6.666667,53,5596.396678
9.803922,65,5597.923895
9.411765,69,5599.576854
8.235294,58,5600.850495
7.647059,66,5602.297276
9.803922,61,5603.68146
8.823529,61,5605.04005
9.607843,70,5606.683093
8.235294,68,5637.503828
4.313725,40,5638.197826
7.843137,67,5639.406379
7.843137,57,5640.476991
9.803922,65,5641.710944
9.019608,58,5642.909473
9.215687,59,5644.247447
7.058824,51,5645.403759
8.039216,70,5647.007573
9.607843,60,5648.41209
8.823529,59,5649.72935
6.862745,56,5651.029991
4.509804,45,5652.04406
7.254902,65,5653.636592
7.058824,53,5654.793258
8.431373,58,5656.073775
8.627451,57,5657.3422
8.235294,62,5688.520223
8.431373,60,5689.571054
8.039216,57,5690.651139
9.215687,59,5691.931213
6.862745,59,5693.242071
7.254902,59,5694.556715
7.254902,52,5695.736148
7.450981,57,5697.094125
7.647059,61,5698.493101
7.843137,59,5699.880037
7.647059,51,5701.012224
6.078432,57,5702.296389
8.431373,55,5703.60028
8.039216,58,5704.910313
9.019608,57,5706.176596
8.039216,60,5707.591524
8.627451,59,5708.894883
9.803922,63,5740.051571
9.803922,65,5741.257126
7.647059,53,5742.188599
8.235294,60,5743.288229
9.607843,61,5744.442787
8.431373,56,5745.632164
8.235294,56,5746.93877
9.215687,68,5748.498333
5.686275,42,5749.477079
9.215687,63,5750.915061
9.411765,60,5752.269579
8.039216,56,5753.53182
7.843137,63,5754.9547
6.862745,53,5756.174
8.235294,54,5757.420375
8.627451,63,5758.927216
7.450981,61,5760.271698
8.431373,60,5791.165347
9.803922,65,5792.25736
8.235294,62,5793.349902
8.039216,59,5794.446982
9.803922,67,5795.731908
8.039216,65,5797.01315
8.823529,62,5798.344193
7.843137,55,5799.619821
8.431373,63,5801.068402
8.039216,65,5802.591089
9.215687,63,5804.032292
8.039216,65,5805.583201
7.843137,60,5806.906533
8.431373,60,5808.248009
9.803922,63,5809.690483
9.019608,62,5811.078667
8.431373,62,5842.077283
7.647059,63,5843.161061
8.039216,68,5844.361156
8.039216,67,5845.583877
8.627451,68,5846.865601
9.215687,58,5847.998291
8.235294,58,5849.210786
9.803922,65,5850.687919
8.039216,59,5852.002245
8.627451,67,5853.529336
7.843137,68,5855.079219
6.862745,56,5856.413689
9.607843,69,5857.974069
9.215687,60,5859.277549
8.039216,64,5860.751194
8.823529,59,5862.05331
8.235294,57,5892.960241
5.09804,45,5893.747573
7.843137,65,5894.886316
8.039216,54,5895.847593
6.078432,57,5896.914559
9.607843,65,5898.185082
8.627451,59,5899.489061
9.215687,62,5900.93377
8.235294,57,5902.231124
9.215687,63,5903.710558
8.823529,62,5905.19256
8.039216,64,5906.606395
7.647059,57,5907.913335
8.627451,61,5909.280073
9.803922,63,5910.710149
7.843137,52,5911.866625
8.039216,53,5913.039449
8.627451,62,5943.974168
9.215687,59,5944.976653
8.627451,58,5946.030396
8.431373,65,5947.192987
9.215687,61,5948.356804
8.627451,56,5949.454452
8.627451,63,5950.877964
6.862745,61,5952.260345
8.823529,59,5953.607715
6.862745,52,5954.795171
6.27451,52,5955.981173
7.058824,51,5957.167249
9.803922,70,5958.705082
7.450981,58,5960.026916
4.313725,37,5960.915366
8.431373,59,5962.344561
7.450981,56,5963.603887
8.823529,59,5995.19542
7.647059,52,5996.380851
6.666667,50,5997.547655
6.862745,55,5998.596331
6.078432,46,5999.497519
6.666667,53,6000.56096
8.823529,62,6001.976741
7.647059,62,6003.394669
6.862745,50,6004.566365
6.862745,58,6005.93323
9.215687,62,6007.385056
8.627451,64,6008.86077
8.431373,60,6010.340074
9.607843,70,6011.949023
8.039216,69,6013.485233
8.039216,68,6015.011103
9.215687,60,6016.408183
8.627451,71,6047.619838
7.450981,52,6048.496298
8.039216,54,6049.460083
7.254902,50,6050.356647
4.901961,43,6051.154714
8.627451,62,6052.339147
7.058824,61,6053.558759
8.039216,56,6054.805315
8.823529,61,6056.191394
7.647059,62,6057.603941
9.411765,63,6059.055023
9.607843,62,6060.47066
8.235294,57,6061.762275
8.431373,65,6063.393935
9.019608,64,6064.81252
9.607843,61,6066.138409
9.803922,66,6067.58724
9.019608,70,6098.712886
8.235294,56,6099.675583
5.882353,57,6100.666411
8.823529,62,6101.821431
7.058824,63,6103.015149
8.823529,67,6104.326432
9.411765,63,6105.732992
7.450981,65,6107.173937
8.431373,55,6108.405475
6.666667,57,6109.703799
8.627451,69,6111.304714
7.254902,56,6112.654984
7.647059,52,6113.795309
8.823529,68,6115.304338
7.647059,62,6116.688646
8.627451,60,6118.051808
7.058824,55,6119.284924
9.019608,62,6149.966779
6.470589,62,6151.034905
9.215687,64,6152.307617
8.431373,59,6153.574158
8.235294,63,6154.979222
8.823529,57,6156.250587
9.019608,58,6157.534604
9.215687,59,6158.848791
8.235294,65,6160.342545
7.058824,62,6161.772718
6.27451,56,6163.110709
8.431373,55,6164.438518
6.27451,47,6165.462285
8.431373,59,6166.763262
8.823529,67,6168.292793
7.843137,63,6169.67521
5.490196,49,6170.798982
8.431373,56,6201.446952
9.607843,70,6202.697438
9.411765,59,6203.783842
7.843137,62,6204.94316
8.235294,56,6206.045119
7.450981,49,6207.037109
9.215687,63,6208.444901
8.823529,57,6209.754768
9.215687,69,6211.365031
8.235294,55,6212.630248
9.411765,70,6214.228546
8.823529,67,6215.884569
7.843137,52,6217.049468
7.254902,51,6218.179473
7.058824,58,6219.506814
9.215687,58,6220.854017
9.215687,60,6251.821627
7.254902,50,6252.669271
7.058824,50,6253.521631
9.803922,66,6254.793636
9.215687,61,6256.102434
7.647059,59,6257.403347
7.843137,54,6258.585747
7.843137,56,6259.85573
6.078432,52,6261.018009
6.27451,54,6262.262919
8.627451,64,6263.759517
6.862745,65,6265.17643
8.431373,63,6266.578854
9.411765,65,6268.043008
8.823529,63,6269.454778
9.411765,64,6270.953503
9.803922,66,6272.430946
9.607843,68,6303.436413
8.431373,55,6304.374763
7.058824,51,6305.294281
6.470589,54,6306.26523
7.647059,56,6307.336338
8.627451,65,6308.623695
9.215687,67,6310.123575
8.823529,60,6311.513686
8.823529,60,6312.874026
6.470589,56,6314.169405
7.254902,50,6315.32987
6.666667,60,6316.787655
7.843137,56,6318.036495
9.803922,66,6319.511839
8.823529,58,6320.816585
6.862745,48,6321.924654
7.843137,67,6323.462112
9.215687,60,6354.435833
7.647059,60,6355.472559
7.843137,53,6356.449091
8.823529,69,6357.694891
9.019608,62,6358.884458
8.039216,57,6359.995177
9.607843,68,6361.419639
8.235294,60,6362.880578
9.215687,67,6364.437025
9.411765,61,6365.855352
9.803922,63,6367.293154
8.039216,58,6368.640012
6.27451,51,6369.844874
8.235294,56,6371.174376
7.647059,56,6372.410788
7.843137,64,6373.858896
7.058824,54,6375.120619
7.647059,64,6405.906453
6.078432,51,6406.774141
7.843137,55,6407.724061
8.823529,58,6408.999951
7.647059,59,6410.295327
9.803922,61,6411.648996
7.254902,51,6412.776635
7.254902,53,6413.932955
7.450981,61,6415.318098
8.039216,55,6416.549924
7.647059,57,6417.886899
7.647059,63,6419.279592
8.431373,59,6420.583553
7.843137,56,6421.832731
7.450981,57,6423.132234
8.039216,55,6424.460038
8.039216,65,6425.898714
7.843137,53,6456.644515
5.882353,48,6457.467634
9.019608,68,6458.644889
8.431373,56,6459.65033
9.019608,60,6460.769465
9.803922,65,6462.030193
6.862745,56,6463.312497
7.450981,65,6464.792269
7.843137,57,6466.11877
9.411765,59,6467.534746
6.862745,56,6468.83078
8.235294,62,6470.205372
9.019608,62,6471.578751
8.823529,58,6472.881926
5.294118,49,6473.953157
9.215687,58,6475.288907
8.823529,58,6476.622148
9.019608,58,6507.514032
8.823529,66,6508.629143
8.235294,64,6509.756824
6.470589,49,6510.633818
6.470589,60,6511.764528
5.882353,57,6512.863142
9.411765,61,6514.237647
7.450981,57,6515.5469
9.607843,70,6517.157739
5.294118,49,6518.261576
8.039216,55,6519.531933
8.235294,67,6521.128311
6.470589,59,6522.477504
6.862745,54,6523.66683
9.803922,62,6525.100883
8.235294,58,6526.398538
6.27451,52,6527.557817
8.235294,57,6558.415317
9.215687,67,6559.551842
9.803922,69,6560.746762
7.450981,62,6561.917045
8.823529,67,6563.281877
9.019608,60,6564.553809
9.215687,60,6565.924491
8.039216,61,6567.309988
8.235294,55,6568.53789
8.235294,56,6569.830732
5.294118,55,6571.172145
8.823529,68,6572.687805
8.039216,53,6573.887523
8.431373,60,6575.266838
9.411765,70,6576.848513
9.019608,70,6578.445914
6.862745,58,6579.75262
7.058824,63,6610.406605
6.862745,50,6611.31661
8.823529,62,6612.514923
8.823529,60,6613.641444
7.058824,53,6614.642165
8.235294,57,6615.825311
8.235294,67,6617.361478
9.803922,67,6618.880269
6.078432,46,6619.93066
9.803922,65,6621.47005
