#{"t_start": 1695760609.5663564, "env_id": null}
r,l,t
5.686275,43,1001.655997
9.411765,70,1003.225602
8.235294,59,1004.531231
8.235294,63,1005.946794
7.843137,68,1037.065833
8.039216,58,1038.057235
7.843137,54,1038.999185
7.843137,58,1040.232318
8.235294,67,1041.688915
8.431373,61,1043.022724
9.215687,58,1044.302217
9.803922,64,1045.724312
8.235294,57,1047.044616
8.039216,65,1048.450338
9.411765,67,1049.924909
9.607843,62,1051.310968
7.058824,55,1052.571696
9.019608,70,1054.113027
7.450981,50,1055.271132
7.843137,51,1056.540213
7.450981,56,1057.770892
8.039216,60,1088.5772
9.411765,59,1089.566649
7.254902,54,1090.538564
8.039216,61,1091.650015
8.823529,59,1092.791703
6.078432,47,1093.695307
9.803922,65,1095.103909
7.647059,54,1096.350996
9.411765,62,1097.755832
9.607843,62,1099.174681
9.215687,67,1100.696584
8.235294,68,1102.222497
8.235294,65,1103.689322
6.666667,58,1105.001483
7.843137,55,1106.250057
8.431373,58,1107.568174
9.803922,65,1138.735275
8.627451,63,1139.829551
7.254902,54,1140.78718
8.039216,62,1141.896379
7.647059,63,1143.108263
7.843137,65,1144.428319
7.450981,59,1145.755753
8.627451,67,1147.275497
9.215687,60,1148.598998
6.27451,58,1149.932144
7.058824,60,1151.334447
7.843137,57,1152.606607
7.254902,62,1154.003221
7.254902,58,1155.308439
7.843137,62,1156.688349
8.039216,56,1157.983114
8.627451,66,1159.461535
8.823529,61,1190.478322
9.215687,68,1191.636479
9.803922,67,1192.823415
9.803922,65,1194.031736
5.490196,48,1194.93456
8.431373,64,1196.215846
6.666667,51,1197.382239
7.450981,50,1198.518329
9.019608,71,1200.148069
9.411765,69,1201.749474
7.450981,63,1203.226919
8.431373,56,1204.570321
5.09804,44,1205.548258
7.647059,63,1206.964005
8.823529,66,1208.405614
9.803922,65,1209.921177
5.686275,48,1211.016531
7.058824,50,1241.661069
8.039216,66,1242.799582
6.470589,53,1243.762156
8.431373,64,1244.942677
8.823529,68,1246.283003
9.411765,60,1247.54529
8.039216,55,1248.816986
9.607843,61,1250.21995
6.666667,49,1251.356562
5.294118,48,1252.458148
8.235294,58,1253.877075
7.254902,53,1255.053058
9.411765,60,1256.441156
9.411765,69,1257.970901
9.607843,61,1259.311038
7.254902,56,1260.550797
8.431373,61,1261.976545
8.039216,56,1292.740092
9.019608,70,1293.952253
7.254902,50,1294.928422
7.450981,63,1296.343479
8.823529,59,1297.61295
8.627451,58,1298.877124
8.823529,60,1300.251132
7.647059,55,1301.530105
9.411765,69,1303.092667
5.882353,48,1304.16279
5.882353,53,1305.403978
9.607843,65,1306.885894
8.431373,69,1308.431031
8.039216,55,1309.653993
7.254902,65,1311.172353
9.019608,68,1312.684655
8.431373,57,1343.805428
9.607843,64,1344.903847
7.450981,63,1345.994929
6.27451,51,1347.033841
9.215687,69,1348.541511
3.529412,40,1349.418782
8.039216,53,1350.564946
8.823529,69,1352.09896
8.235294,64,1353.518996
7.058824,61,1354.928563
9.803922,61,1356.405643
7.843137,65,1357.866325
8.039216,60,1359.195191
9.411765,70,1360.800488
7.843137,55,1362.11862
7.450981,56,1363.395003
9.803922,65,1364.904955
9.607843,68,1395.919427
5.882353,48,1396.769547
9.803922,68,1398.01711
7.647059,64,1399.384949
8.627451,67,1400.827349
7.058824,48,1401.885837
7.058824,64,1403.325654
4.509804,40,1404.217302
9.411765,63,1405.707416
6.666667,57,1406.968207
8.627451,56,1408.203844
8.431373,62,1409.595918
9.803922,67,1411.150168
7.058824,53,1412.350924
6.078432,51,1413.561612
8.823529,65,1415.021365
8.235294,59,1416.372406
8.431373,61,1447.390926
8.627451,58,1448.402734
9.215687,61,1449.487089
6.470589,50,1450.57613
6.27451,52,1451.733012
9.803922,67,1453.20509
9.411765,60,1454.552605
9.607843,69,1456.076144
8.823529,66,1457.603252
8.235294,60,1458.943056
7.843137,69,1460.500486
8.039216,66,1462.009213
8.823529,61,1463.440885
8.039216,55,1464.670781
8.039216,67,1466.15238
8.039216,59,1467.506959
9.803922,64,1498.831661
8.431373,56,1499.793996
8.627451,60,1500.902094
7.254902,52,1502.009001
6.862745,62,1503.394334
7.450981,65,1504.841259
8.627451,58,1506.104271
9.411765,70,1507.685988
8.235294,65,1509.170141
7.647059,63,1510.628134
5.294118,50,1511.797314
9.803922,65,1513.228763
7.058824,63,1514.692925
8.823529,62,1516.115312
8.039216,70,1517.650041
7.254902,61,1519.008111
9.215687,63,1550.271916
6.862745,60,1551.30838
9.411765,64,1552.412054
7.450981,62,1553.520774
9.019608,57,1554.599906
6.862745,58,1555.846866
6.862745,49,1556.945276
8.039216,59,1558.253423
8.235294,55,1559.488283
8.823529,56,1560.770593
8.823529,58,1562.198652
9.019608,64,1563.738304
8.235294,53,1564.946874
7.254902,67,1566.438931
8.431373,61,1567.820153
6.470589,48,1568.894391
7.843137,54,1570.131038
7.450981,63,1571.576184
8.627451,56,1602.382857
6.470589,52,1603.306457
5.882353,46,1604.1217
6.666667,47,1604.960836
8.823529,55,1605.980291
9.215687,62,1607.160179
6.27451,58,1608.31675
7.254902,54,1609.54284
7.058824,56,1610.846754
9.411765,62,1612.264124
8.823529,58,1613.605506
8.627451,69,1615.18459
6.27451,56,1616.552557
8.431373,64,1618.0457
7.058824,58,1619.325752
7.450981,53,1620.543174
7.254902,50,1621.685814
8.039216,56,1652.590142
6.27451,52,1653.498284
6.27451,53,1654.458171
9.215687,59,1655.574944
8.235294,55,1656.628836
7.450981,55,1657.671293
8.627451,69,1659.031049
8.235294,57,1660.285588
9.019608,65,1661.832062
8.627451,60,1663.240111
7.450981,54,1664.477045
9.607843,70,1666.128955
9.019608,60,1667.484372
9.215687,58,1668.855926
7.843137,65,1670.286799
8.627451,61,1671.639073
8.235294,55,1672.888917
9.411765,60,1703.852596
7.843137,63,1704.961328
8.235294,56,1705.938888
8.627451,54,1706.91301
9.607843,69,1708.354154
7.647059,52,1709.519598
5.490196,52,1710.699774
9.215687,68,1712.24669
8.235294,55,1713.48432
5.294118,44,1714.526469
7.254902,48,1715.645739
8.235294,53,1716.835838
8.823529,68,1718.423684
7.843137,60,1719.754753
7.450981,53,1721.014376
8.627451,63,1722.400465
7.843137,53,1723.577019
5.490196,49,1724.690131
6.078432,48,1755.511852
7.058824,49,1756.366474
9.803922,66,1757.536677
7.450981,59,1758.764805
8.823529,62,1760.11067
8.627451,68,1761.685374
9.607843,67,1763.169998
6.666667,49,1764.262428
8.431373,57,1765.622797
6.078432,52,1766.766862
7.058824,58,1768.0387
9.019608,57,1769.293966
7.450981,59,1770.605057
9.019608,69,1772.161039
8.039216,55,1773.410049
8.235294,56,1774.710124
8.627451,66,1776.255978
6.078432,53,1807.042428
9.019608,61,1808.088446
8.823529,63,1809.188985
9.019608,65,1810.383509
9.803922,69,1811.704231
9.803922,69,1813.125353
5.09804,45,1814.076245
8.823529,66,1815.591623
9.215687,68,1817.174849
6.862745,62,1818.630897
9.215687,59,1820.006414
9.607843,65,1821.503152
8.627451,71,1823.136731
7.058824,60,1824.509613
7.843137,57,1825.901159
8.431373,63,1827.469826
7.647059,53,1858.18585
8.235294,54,1859.134986
6.078432,52,1860.042269
8.627451,65,1861.246859
5.686275,53,1862.348731
7.647059,58,1863.640716
9.411765,64,1865.076993
7.254902,65,1866.524307
9.215687,61,1867.916205
7.254902,61,1869.31838
7.254902,62,1870.753814
8.823529,60,1872.151386
6.27451,49,1873.277198
7.450981,56,1874.564832
6.078432,57,1875.921067
7.058824,54,1877.118349
9.803922,66,1878.592538
9.215687,61,1909.556271
8.823529,56,1910.541584
8.039216,56,1911.481808
9.019608,66,1912.812556
9.019608,58,1914.068528
7.843137,56,1915.333861
8.235294,56,1916.563282
8.823529,55,1917.807366
8.431373,66,1919.290077
7.843137,57,1920.58722
5.294118,50,1921.739094
8.823529,67,1923.270551
5.686275,50,1924.405357
8.235294,56,1925.704812
8.235294,55,1926.985229
9.019608,59,1928.30599
8.823529,61,1929.703429
7.254902,55,1930.900602
7.647059,62,1961.633064
9.019608,69,1962.923028
9.019608,68,1964.149101
9.803922,62,1965.322997
7.254902,55,1966.430437
8.627451,56,1967.678339
6.078432,45,1968.700337
7.647059,58,1970.015727
8.235294,58,1971.343891
8.431373,57,1972.649484
9.019608,59,1974.009373
8.431373,65,1975.615942
7.843137,52,1976.786756
6.078432,58,1978.132346
8.039216,61,1979.519369
9.803922,69,1981.098843
7.843137,53,2011.878493
4.117647,40,2012.577379
7.843137,54,2013.527144
6.27451,58,2014.628761
7.843137,67,2015.905426
7.843137,56,2017.002237
6.470589,58,2018.150508
8.823529,65,2019.564358
6.862745,53,2020.784686
6.862745,50,2021.954186
6.27451,53,2023.177129
6.666667,50,2024.341706
6.666667,58,2025.732354
3.921569,43,2026.697287
6.666667,51,2027.843037
9.215687,62,2029.25754
9.803922,65,2030.731488
9.019608,59,2032.061938
8.823529,66,2063.491898
6.862745,54,2064.437228
9.215687,62,2065.526876
7.843137,52,2066.482584
9.607843,71,2067.839235
6.666667,54,2068.905186
6.470589,61,2070.148457
9.803922,65,2071.651023
8.627451,58,2072.982962
9.019608,59,2074.376355
8.627451,61,2075.844683
7.450981,64,2077.381349
7.843137,60,2078.716949
7.058824,57,2080.043448
8.823529,59,2081.357169
8.627451,60,2082.696295
7.843137,54,2083.911109
8.431373,57,2114.749879
7.647059,62,2115.829919
7.647059,59,2116.849608
7.450981,65,2118.222793
8.627451,67,2119.702286
9.803922,66,2121.153612
9.215687,70,2122.703635
9.215687,64,2124.176762
9.019608,57,2125.446004
7.843137,53,2126.634937
8.039216,65,2128.080601
9.215687,71,2129.677094
6.27451,54,2130.964465
7.058824,54,2132.244899
9.803922,70,2133.783286
7.450981,49,2134.882431
8.431373,57,2165.892481
8.235294,58,2166.866341
9.215687,61,2167.933836
7.843137,58,2168.967234
7.843137,59,2170.064175
9.803922,67,2171.390525
7.843137,59,2172.630553
7.450981,55,2173.890457
6.27451,55,2175.118993
6.862745,52,2176.320812
9.019608,67,2177.845251
9.215687,70,2179.52957
6.27451,47,2180.551351
7.647059,58,2181.812788
9.607843,71,2183.390441
7.058824,55,2184.6072
8.431373,55,2185.862444
7.450981,60,2216.995169
9.019608,59,2218.018485
9.607843,61,2219.047481
7.843137,67,2220.243008
9.607843,69,2221.566275
9.803922,65,2222.816061
9.803922,66,2224.265009
8.235294,64,2225.720489
8.627451,57,2227.001165
8.627451,60,2228.406379
7.647059,54,2229.652837
9.411765,69,2231.305499
7.058824,57,2232.575922
9.215687,64,2233.97849
7.843137,53,2235.161997
6.27451,45,2236.246939
5.686275,46,2237.271545
7.647059,61,2268.218531
7.450981,65,2269.363736
8.235294,66,2270.560318
9.215687,61,2271.675136
7.843137,55,2272.726055
7.647059,64,2273.97638
8.431373,64,2275.408479
5.686275,46,2276.463927
9.411765,72,2278.17885
8.235294,57,2279.5105
7.450981,52,2280.721507
9.019608,69,2282.314861
8.627451,61,2283.7606
8.627451,57,2285.08931
9.215687,62,2286.458404
7.450981,62,2287.825307
9.215687,59,2289.11635
9.019608,58,2319.716042
6.470589,57,2320.712026
9.215687,68,2321.956519
8.039216,58,2323.035205
7.647059,52,2324.02278
8.823529,62,2325.327425
9.215687,67,2326.844817
7.450981,53,2328.071149
7.450981,61,2329.486909
8.039216,65,2330.975969
6.470589,53,2332.261784
9.019608,60,2333.67481
9.803922,64,2335.080544
7.647059,63,2336.557035
9.803922,66,2337.993421
7.647059,53,2339.176253
8.627451,56,2370.002285
9.215687,58,2370.984836
9.803922,70,2372.195848
7.647059,54,2373.205491
5.294118,52,2374.191966
6.470589,52,2375.230653
8.627451,57,2376.423324
8.627451,69,2377.985489
7.254902,61,2379.38838
5.882353,43,2380.411895
8.823529,60,2382.081557
8.823529,57,2383.570766
9.803922,63,2384.990759
7.843137,64,2386.490132
8.431373,59,2387.846862
9.215687,59,2389.152238
8.235294,56,2390.417044
9.607843,65,2421.903473
7.058824,52,2422.857106
8.431373,60,2423.877808
9.803922,65,2425.222499
5.09804,52,2426.360428
9.215687,70,2428.053163
9.019608,70,2429.693282
9.019608,61,2431.081293
9.019608,57,2432.459444
9.607843,62,2433.852149
8.823529,56,2435.15626
8.431373,57,2436.498818
7.450981,60,2437.829094
7.058824,62,2439.284375
9.803922,66,2440.753971
5.882353,55,2442.041059
8.431373,56,2443.261659
9.411765,69,2474.2857
8.431373,60,2475.326386
8.823529,60,2476.389708
6.862745,58,2477.457327
8.823529,58,2478.566244
8.431373,66,2479.873141
7.843137,65,2481.347252
6.666667,57,2482.682638
6.470589,59,2484.058964
8.431373,62,2485.519607
6.666667,59,2486.873785
9.019608,59,2488.26312
7.843137,62,2489.722686
8.823529,66,2491.300902
5.686275,47,2492.373674
8.627451,60,2493.676149
6.078432,57,2494.953943
8.431373,64,2525.766957
7.843137,56,2526.773695
9.215687,62,2527.871696
8.627451,59,2528.970918
8.039216,69,2530.300227
7.647059,53,2531.387216
6.470589,53,2532.550316
7.843137,57,2533.870646
8.431373,58,2535.209747
6.078432,48,2536.310902
6.862745,51,2537.472521
7.254902,56,2538.766436
6.470589,54,2540.042163
6.862745,61,2541.374361
8.235294,59,2542.678848
7.058824,51,2543.816264
7.843137,57,2545.073777
8.235294,64,2576.027267
7.843137,60,2577.05391
9.215687,64,2578.209321
9.803922,70,2579.467179
8.039216,57,2580.565554
9.019608,67,2581.922461
9.803922,67,2583.458651
7.254902,57,2584.75206
8.235294,58,2586.055176
7.843137,53,2587.276031
8.627451,61,2588.694187
9.803922,65,2590.185573
8.627451,67,2591.786671
7.843137,60,2593.137286
8.235294,55,2594.357051
9.803922,69,2595.939971
8.431373,57,2626.794761
6.666667,51,2627.671338
9.215687,63,2628.791541
8.627451,68,2630.021219
9.803922,60,2631.13853
9.215687,68,2632.451165
6.666667,56,2633.623858
8.823529,56,2634.886387
8.235294,55,2636.130642
8.627451,67,2637.677248
8.235294,66,2639.183839
7.843137,55,2640.445375
8.431373,59,2641.851544
9.019608,62,2643.232842
9.803922,65,2644.753359
8.431373,55,2645.998532
9.215687,61,2647.435361
5.882353,49,2678.042129
8.823529,57,2679.01957
9.411765,61,2680.097189
7.450981,63,2681.252476
9.803922,67,2682.522268
9.607843,70,2683.940106
8.823529,64,2685.410804
9.215687,64,2686.841383
9.215687,58,2688.181566
9.215687,60,2689.634194
7.843137,63,2691.041402
8.235294,65,2692.481001
8.039216,64,2693.968702
6.470589,48,2695.039188
7.647059,53,2696.202609
5.686275,49,2697.30707
5.294118,45,2698.330576
7.058824,63,2729.230874
2.941177,35,2729.836543
8.823529,57,2730.813977
9.019608,67,2732.054096
9.607843,70,2733.378684
7.254902,62,2734.64092
9.411765,68,2736.21585
6.078432,47,2737.280901
9.803922,60,2738.662926
8.627451,56,2739.928807
8.823529,61,2741.353692
8.823529,60,2742.673826
9.411765,69,2744.213896
7.843137,57,2745.527311
9.607843,64,2746.958892
9.607843,70,2748.55623
8.431373,60,2779.761537
9.019608,67,2780.888818
9.607843,69,2782.08156
8.431373,65,2783.253284
9.607843,69,2784.58778
7.450981,53,2785.617056
9.411765,71,2787.136246
8.235294,60,2788.513319
9.215687,63,2789.939724
8.627451,66,2791.485473
9.411765,65,2793.018958
8.823529,60,2794.370448
8.823529,69,2795.972939
9.607843,62,2797.341213
7.647059,56,2798.594922
7.647059,57,2799.933879
7.843137,59,2830.740424
7.647059,53,2831.659924
8.039216,58,2832.652442
8.823529,59,2833.708793
8.431373,66,2834.960858
6.666667,56,2836.047362
7.843137,56,2837.279116
8.039216,56,2838.572836
7.058824,54,2839.799001
7.254902,60,2841.172046
9.215687,68,2842.757363
6.470589,52,2843.933404
9.803922,65,2845.449989
9.411765,61,2846.798681
8.039216,58,2848.104763
9.019608,61,2849.510373
9.803922,63,2850.902161
7.450981,63,2881.911275
8.431373,60,2882.934519
8.627451,65,2884.076334
7.843137,66,2885.29309
7.647059,65,2886.525216
8.823529,62,2887.795917
8.627451,66,2889.300417
7.450981,60,2890.670602
7.647059,54,2891.941677
9.411765,60,2893.306243
9.411765,64,2894.739232
6.666667,47,2895.808739
8.235294,55,2897.044932
7.058824,63,2898.515339
8.235294,62,2899.921714
9.019608,70,2901.520207
6.470589,53,2932.351306
8.235294,67,2933.48918
8.235294,63,2934.587921
9.803922,69,2935.828896
8.235294,68,2937.143409
4.705883,40,2937.906523
8.823529,72,2939.517823
6.078432,54,2940.755041
8.235294,54,2941.99904
9.019608,68,2943.549326
8.823529,68,2945.062081
8.431373,65,2946.562495
9.215687,63,2948.004174
9.607843,71,2949.615924
7.254902,62,2951.024209
9.411765,70,2952.687399
9.019608,67,2983.695941
8.627451,67,2984.848637
7.254902,55,2985.83858
9.607843,62,2986.961263
8.823529,59,2988.092105
5.686275,55,2989.162928
9.019608,68,2990.621809
6.862745,60,2992.007906
8.823529,66,2993.543711
9.803922,64,2995.044924
5.09804,50,2996.265395
6.666667,53,2997.447509
7.450981,55,2998.679791
9.803922,65,3000.195123
7.254902,61,3001.523721
9.411765,59,3002.805583
8.627451,58,3004.069148
3.72549,40,3034.617707
8.431373,68,3035.832385
8.627451,61,3036.892569
8.823529,60,3037.996976
7.254902,63,3039.187307
8.627451,68,3040.555374
8.627451,57,3041.872406
7.843137,53,3043.071967
8.039216,62,3044.454552
8.823529,67,3045.951176
6.862745,54,3047.17687
7.647059,59,3048.519397
9.215687,58,3049.858984
7.647059,59,3051.18166
8.039216,59,3052.487323
9.019608,59,3053.814878
5.09804,49,3054.914187
9.607843,60,3085.833687
9.803922,67,3086.9975
9.019608,59,3088.013475
9.411765,64,3089.206713
9.215687,60,3090.349227
9.803922,68,3091.733921
8.627451,56,3092.985729
8.627451,57,3094.267184
7.647059,66,3095.816597
7.647059,61,3097.203117
9.411765,70,3098.825933
9.019608,65,3100.347954
7.254902,63,3101.766625
9.803922,70,3103.322754
8.823529,60,3104.657871
7.843137,53,3105.900971
8.235294,59,3136.697922
7.450981,59,3137.697074
9.215687,69,3138.928008
9.215687,67,3140.17463
9.411765,60,3141.316645
5.490196,49,3142.393909
5.294118,56,3143.651963
8.823529,60,3144.998608
9.019608,64,3146.444658
8.235294,52,3147.60284
9.803922,70,3149.233313
7.843137,59,3150.594826
9.215687,63,3151.970296
9.607843,70,3153.500864
9.411765,61,3154.907418
7.843137,57,3156.181722
5.294118,49,3157.25754
8.823529,59,3187.94533
9.803922,65,3189.095611
9.019608,60,3190.174268
7.058824,60,3191.491215
9.803922,67,3192.961046
7.450981,52,3194.082418
6.27451,59,3195.391678
9.607843,71,3197.046193
6.862745,56,3198.295557
8.039216,55,3199.516922
9.803922,65,3200.965392
9.215687,69,3202.563125
8.039216,64,3203.955682
7.647059,64,3205.41111
7.254902,65,3206.880856
7.058824,50,3207.965387
8.627451,57,3238.805198
8.235294,68,3239.959761
9.019608,58,3240.993597
8.235294,68,3242.243872
8.823529,68,3243.560603
9.607843,61,3244.870538
6.470589,47,3245.935227
4.313725,39,3246.825028
9.411765,71,3248.429445
9.803922,68,3249.952275
7.450981,60,3251.315804
7.647059,59,3252.723942
9.411765,65,3254.149327
7.843137,64,3255.599488
9.019608,60,3257.012904
8.431373,67,3258.507497
6.862745,60,3289.447362
9.215687,62,3290.516766
8.627451,58,3291.496905
9.803922,68,3292.7928
8.823529,70,3294.134851
7.254902,55,3295.242082
9.215687,69,3296.813986
8.627451,58,3298.153043
9.215687,69,3299.74051
8.431373,56,3301.032602
9.411765,69,3302.599265
6.862745,59,3304.063976
7.843137,64,3305.471602
9.803922,64,3306.893354
9.803922,69,3308.412967
9.019608,59,3309.77117
7.058824,61,3340.597292
8.235294,58,3341.617784
8.823529,59,3342.673155
8.431373,67,3343.919358
7.843137,62,3345.095448
6.078432,59,3346.276903
4.509804,43,3347.276679
8.823529,56,3348.500823
8.823529,62,3349.905663
9.607843,69,3351.454542
6.666667,53,3352.613568
9.803922,65,3354.117504
