#{"t_start": 1695760609.5270026, "env_id": null}
r,l,t
7.058824,55,433.123016
8.823529,70,434.658143
7.647059,60,435.992283
6.470589,61,437.379465
8.039216,56,468.463279
8.823529,62,469.515427
6.470589,57,470.525563
9.803922,64,471.709342
6.470589,56,472.764383
6.862745,59,473.920385
9.411765,59,475.09002
8.431373,59,476.460809
6.666667,57,477.802806
6.862745,63,479.25812
7.254902,56,480.552247
7.843137,57,481.873785
7.058824,54,483.183514
9.803922,68,484.660501
9.803922,67,486.117739
8.431373,56,487.351696
7.058824,59,488.637189
9.215687,71,519.756067
6.862745,58,520.770186
7.647059,62,521.871754
8.627451,57,522.917763
8.039216,64,524.174515
6.27451,50,525.171685
8.039216,66,526.629215
9.019608,67,528.159285
7.254902,56,529.421465
9.215687,69,530.993294
8.235294,58,532.343967
5.882353,54,533.653482
8.235294,61,534.979719
9.607843,60,536.29483
6.862745,62,537.70844
8.431373,64,539.151061
5.490196,45,540.175393
7.647059,64,570.99005
9.803922,65,572.104433
8.431373,62,573.201939
7.647059,67,574.504592
8.235294,65,575.931756
9.019608,58,577.350278
7.647059,64,578.918784
9.607843,69,580.648161
7.058824,54,581.970735
8.823529,69,583.740622
8.431373,61,585.147933
8.627451,64,586.593909
9.607843,62,588.126278
9.803922,66,589.635982
7.058824,54,590.891526
4.705883,45,591.907475
6.862745,51,622.893142
7.450981,58,624.009737
9.019608,69,625.410739
7.647059,52,626.414997
9.607843,70,627.836205
8.431373,56,629.079637
3.72549,40,630.017583
9.411765,65,631.594907
6.666667,58,633.177997
8.235294,52,634.387249
9.019608,71,636.051094
9.803922,65,637.525177
6.666667,54,638.80419
9.411765,65,640.290661
9.019608,56,641.595752
9.411765,68,643.382808
9.215687,69,675.408587
8.431373,61,676.508248
6.862745,52,677.456395
8.431373,60,678.831087
8.431373,65,680.384913
7.647059,67,681.931083
8.431373,67,683.536009
6.470589,61,685.09761
9.803922,65,686.652642
9.803922,63,688.099008
9.215687,64,689.512418
7.647059,55,690.789467
8.039216,60,692.14439
8.823529,58,693.45341
8.431373,56,694.702091
8.039216,67,696.348587
8.627451,67,697.83986
7.254902,58,728.706456
5.490196,56,729.709973
9.019608,60,730.901811
9.607843,61,732.211147
8.235294,59,733.521694
7.843137,64,734.967648
8.235294,60,736.365153
6.078432,57,737.688388
8.039216,62,739.220976
8.823529,69,740.83604
7.647059,56,742.093863
8.235294,57,743.404035
8.235294,58,744.784093
5.686275,52,746.001221
9.607843,61,747.372564
9.803922,70,748.989286
7.450981,53,779.942637
7.450981,69,781.155512
8.823529,63,782.217364
5.490196,52,783.322018
7.647059,54,784.508347
8.235294,67,786.017301
8.627451,58,787.378092
9.607843,63,788.903029
9.803922,66,790.353085
9.215687,60,791.768916
6.470589,62,793.165055
8.823529,61,794.583571
9.607843,70,796.163011
9.803922,62,797.622519
9.607843,69,799.172314
4.509804,44,800.250789
7.450981,56,801.481558
7.058824,58,832.619827
8.039216,54,833.565605
7.843137,66,834.77076
3.921569,36,835.442716
8.431373,58,836.574673
5.09804,53,837.602401
9.607843,71,839.030017
7.843137,56,840.322018
6.470589,49,841.451165
8.431373,59,842.813246
8.235294,56,844.101377
8.431373,56,845.363565
8.823529,62,846.798691
8.823529,67,848.305382
8.431373,68,849.798699
7.843137,70,851.402733
7.450981,64,852.855857
8.039216,55,883.601641
8.431373,60,884.62215
7.450981,56,885.613821
8.823529,57,886.835889
8.431373,59,888.119527
8.039216,55,889.319183
8.627451,58,890.588739
9.215687,68,892.139456
7.647059,54,893.340348
9.215687,65,894.800756
9.215687,57,896.11026
8.039216,59,897.396097
7.450981,57,898.697413
5.294118,53,899.91586
7.843137,49,901.042829
7.254902,58,902.395072
8.039216,56,903.737654
7.647059,55,934.611376
4.705883,44,935.396554
7.647059,56,936.406063
8.039216,64,937.545575
7.843137,64,938.78337
6.27451,51,939.767505
8.823529,63,941.054955
7.450981,64,942.536062
8.823529,61,943.928448
9.803922,67,945.483571
7.843137,63,946.933346
9.019608,64,948.485024
8.627451,68,949.998193
6.078432,56,951.272791
8.235294,57,952.558279
9.803922,65,954.042752
9.019608,67,955.54984
9.215687,60,986.315395
7.254902,54,987.235521
8.627451,58,988.234997
8.235294,60,989.378026
6.862745,51,990.329503
9.411765,67,991.639057
8.235294,54,992.776565
7.058824,59,994.144966
9.215687,69,995.765386
7.058824,62,997.168512
5.490196,47,998.246032
7.058824,49,999.48365
7.647059,53,1000.666756
4.901961,48,1001.838702
9.019608,68,1003.35011
9.019608,59,1004.673591
8.235294,68,1006.190711
7.450981,60,1037.120305
8.235294,64,1038.21452
8.235294,67,1039.450016
8.039216,51,1040.571393
9.019608,68,1042.026549
8.039216,57,1043.282989
9.215687,63,1044.659066
9.803922,64,1046.163033
9.019608,72,1047.733342
6.27451,54,1048.908511
9.019608,59,1050.228051
9.803922,64,1051.701167
6.666667,54,1052.881982
9.019608,62,1054.253742
7.254902,61,1055.706383
6.078432,50,1056.894964
7.647059,58,1087.873764
8.431373,62,1088.909051
9.803922,61,1089.965071
7.450981,60,1091.053843
8.823529,67,1092.322081
9.803922,65,1093.551016
4.901961,41,1094.371354
9.803922,64,1095.852401
6.862745,59,1097.197715
9.411765,68,1098.757607
8.627451,59,1100.08113
8.823529,55,1101.333797
8.039216,67,1102.851006
8.235294,58,1104.143219
5.882353,47,1105.225416
8.431373,57,1106.49871
8.039216,57,1107.814284
9.411765,61,1138.865968
8.235294,57,1139.850882
7.450981,57,1140.864365
7.843137,61,1141.954481
7.058824,64,1143.190447
7.450981,63,1144.467673
8.039216,67,1145.968485
8.431373,67,1147.483142
9.019608,60,1148.81049
6.470589,58,1150.156273
7.450981,57,1151.481973
9.411765,69,1153.018832
8.039216,57,1154.308384
8.823529,66,1155.769544
8.039216,67,1157.331307
7.843137,63,1158.741158
8.235294,56,1189.844853
8.823529,61,1190.896054
8.823529,57,1191.885423
9.215687,60,1192.950141
9.803922,65,1194.164604
7.254902,52,1195.124273
8.235294,64,1196.445482
8.235294,63,1197.876063
6.666667,48,1198.98307
8.235294,62,1200.406302
9.411765,70,1202.021616
8.235294,58,1203.420587
6.862745,57,1204.750638
4.901961,50,1205.836536
7.254902,54,1207.067567
6.862745,53,1208.219763
9.803922,66,1209.762898
6.27451,55,1211.006294
6.470589,51,1241.685728
8.431373,66,1242.818888
6.078432,53,1243.786661
9.019608,65,1244.982031
8.627451,63,1246.216152
8.823529,59,1247.440676
7.450981,64,1248.931994
9.215687,58,1250.259304
6.666667,53,1251.481437
5.882353,45,1252.518062
8.627451,69,1254.193823
9.019608,69,1255.748027
9.411765,63,1257.172973
9.411765,69,1258.703981
8.823529,69,1260.220145
8.039216,54,1261.451405
8.235294,64,1292.520058
8.431373,62,1293.576272
8.431373,55,1294.559379
6.666667,56,1295.79376
7.058824,63,1297.202968
8.431373,58,1298.447571
8.431373,65,1299.900459
7.843137,53,1301.122108
7.450981,56,1302.404029
8.823529,58,1303.722392
5.686275,49,1304.84163
8.431373,60,1306.185484
9.019608,63,1307.661367
9.019608,60,1308.993459
7.843137,56,1310.30081
6.862745,57,1311.56645
8.627451,62,1312.931766
9.411765,71,1344.256396
9.215687,59,1345.255702
7.647059,61,1346.352617
5.294118,45,1347.312226
8.431373,58,1348.580865
5.882353,55,1349.792652
6.666667,54,1350.955959
8.823529,69,1352.4931
8.431373,56,1353.737754
6.470589,49,1354.87651
9.803922,65,1356.444997
7.254902,57,1357.731307
7.450981,57,1358.987864
8.823529,60,1360.337792
6.862745,63,1361.87853
7.647059,59,1363.207926
9.803922,61,1364.64983
8.235294,60,1395.607705
7.254902,51,1396.503622
9.411765,62,1397.575174
7.647059,52,1398.636634
7.647059,55,1399.806378
6.666667,49,1400.866703
6.666667,53,1402.040682
4.117647,40,1402.945868
8.627451,63,1404.349134
6.862745,59,1405.74677
9.019608,70,1407.30152
9.215687,68,1408.819043
9.215687,61,1410.19642
7.647059,54,1411.452643
6.078432,49,1412.558451
8.235294,57,1413.901602
9.607843,65,1415.392645
8.039216,54,1416.585154
9.019608,63,1447.58996
9.411765,68,1448.786198
6.470589,52,1449.760992
7.058824,58,1451.045717
9.607843,65,1452.478178
9.607843,60,1453.797441
9.215687,59,1455.102819
8.823529,67,1456.617724
7.647059,58,1457.967487
8.235294,67,1459.461614
8.039216,64,1460.896491
9.215687,64,1462.368938
8.823529,66,1463.899828
7.843137,67,1465.401358
7.843137,65,1466.849317
9.803922,60,1468.275283
8.627451,70,1499.496056
9.019608,68,1500.725034
7.647059,55,1501.855607
7.647059,57,1503.098099
7.843137,58,1504.38969
8.627451,58,1505.669543
8.823529,59,1507.000793
8.235294,66,1508.478301
7.647059,53,1509.718926
5.09804,49,1510.853053
9.803922,65,1512.338614
7.450981,50,1513.466453
9.607843,70,1515.077706
8.235294,57,1516.380627
7.450981,62,1517.73451
9.019608,65,1519.192641
7.254902,61,1550.384818
9.215687,66,1551.512943
8.235294,59,1552.540303
8.235294,58,1553.581163
7.254902,58,1554.69093
6.862745,50,1555.74972
9.019608,74,1557.416923
8.823529,58,1558.678805
7.254902,57,1559.968534
8.823529,58,1561.322695
9.215687,69,1563.065809
7.647059,50,1564.189664
8.039216,53,1565.396665
8.235294,55,1566.632583
7.058824,60,1567.990622
6.470589,57,1569.260144
6.862745,52,1570.458957
9.607843,62,1601.6584
8.627451,66,1602.797814
7.254902,49,1603.685117
6.666667,60,1604.742056
9.215687,60,1605.849694
9.607843,68,1607.140877
5.686275,50,1608.127594
5.882353,52,1609.267842
7.450981,63,1610.739439
9.215687,58,1612.088223
8.823529,61,1613.4823
8.627451,67,1615.011984
6.27451,49,1616.246129
8.235294,62,1617.698723
6.470589,54,1618.886084
8.235294,60,1620.230914
6.27451,58,1621.542301
7.647059,64,1652.644571
7.058824,53,1653.573524
7.450981,53,1654.543139
9.411765,60,1655.671061
8.235294,65,1656.90499
7.843137,57,1658.000573
8.823529,69,1659.380127
8.039216,57,1660.677666
8.627451,58,1662.076875
8.627451,58,1663.420887
7.058824,54,1664.653423
9.019608,58,1666.025169
9.019608,61,1667.408651
9.019608,59,1668.794391
7.058824,57,1670.044034
9.215687,58,1671.350049
8.039216,66,1672.810918
9.019608,68,1703.964323
8.627451,61,1705.039966
7.843137,56,1706.015731
8.823529,58,1707.06565
9.019608,57,1708.251946
8.039216,54,1709.460881
6.078432,53,1710.667564
8.823529,57,1711.958025
9.803922,68,1713.498644
6.470589,57,1714.853802
5.882353,52,1716.049098
8.431373,64,1717.539865
8.235294,57,1718.835453
7.254902,65,1720.280529
7.450981,53,1721.530617
8.235294,61,1722.863757
7.254902,56,1724.129891
5.490196,53,1725.31821
7.843137,53,1756.078056
6.862745,54,1757.034118
9.411765,59,1758.161834
8.235294,65,1759.552713
8.235294,58,1760.84375
8.431373,62,1762.300231
8.823529,56,1763.521608
7.647059,55,1764.748455
8.823529,67,1766.338852
7.843137,54,1767.509809
7.254902,52,1768.651328
9.215687,71,1770.22087
7.254902,51,1771.370569
8.627451,58,1772.692928
8.235294,64,1774.15424
8.627451,57,1775.531174
8.823529,64,1776.949421
6.27451,54,1807.635687
8.627451,60,1808.639374
9.215687,69,1809.890951
8.627451,56,1810.911551
9.803922,65,1812.1851
9.019608,59,1813.400865
3.72549,40,1814.274703
8.627451,67,1815.825574
9.411765,69,1817.42241
8.235294,54,1818.693855
9.803922,62,1820.149156
9.411765,64,1821.62768
9.215687,65,1823.106365
8.627451,56,1824.376268
8.235294,59,1825.823968
8.039216,59,1827.302323
7.843137,53,1858.068288
8.431373,59,1859.088122
7.254902,51,1859.982208
9.019608,66,1861.196385
6.27451,47,1862.14617
8.039216,63,1863.56222
9.019608,57,1864.829645
7.843137,63,1866.239821
9.411765,61,1867.629812
7.647059,57,1868.944939
6.666667,60,1870.327913
8.235294,58,1871.654492
6.078432,54,1872.916868
7.058824,55,1874.172992
7.058824,61,1875.630511
7.647059,56,1876.883446
9.215687,63,1878.309253
9.215687,69,1909.458659
8.431373,55,1910.408801
7.450981,66,1911.557732
8.823529,58,1912.724433
9.019608,59,1913.999586
7.843137,54,1915.221328
9.019608,68,1916.711855
8.627451,58,1918.013133
8.235294,61,1919.401179
8.235294,60,1920.758727
6.666667,53,1921.986018
8.235294,55,1923.236113
6.666667,58,1924.566967
6.27451,49,1925.687012
8.039216,63,1927.16281
9.411765,63,1928.572133
8.627451,61,1929.957958
5.294118,48,1931.00419
8.627451,66,1961.827963
8.823529,66,1963.036433
9.019608,60,1964.111555
9.803922,65,1965.344758
7.254902,54,1966.424973
9.411765,69,1967.969782
5.686275,57,1969.251536
8.431373,57,1970.560653
7.450981,63,1972.006317
8.039216,53,1973.249994
8.431373,55,1974.630049
8.431373,57,1975.929922
8.039216,65,1977.421165
6.27451,57,1978.696396
7.647059,58,1980.039845
9.803922,66,1981.505253
8.235294,56,2012.264311
4.509804,50,2013.148251
7.254902,60,2014.244186
6.470589,58,2015.34919
8.431373,59,2016.486254
9.019608,56,2017.585268
5.882353,54,2018.670784
8.431373,55,2019.928208
7.254902,56,2021.239511
7.254902,60,2022.609968
7.450981,57,2023.936561
5.490196,53,2025.194007
6.078432,55,2026.458961
5.686275,45,2027.477965
4.509804,49,2028.592269
9.215687,70,2030.186937
9.215687,60,2031.53064
8.823529,62,2033.030208
8.431373,65,2064.156984
6.862745,53,2065.078167
9.215687,68,2066.319926
7.450981,51,2067.292522
9.607843,71,2068.674767
6.470589,64,2069.956404
7.254902,54,2071.145527
9.803922,65,2072.666172
7.843137,66,2074.230323
8.627451,57,2075.609136
9.215687,69,2077.265004
7.450981,53,2078.447728
7.843137,64,2079.915848
7.058824,53,2081.103698
9.215687,59,2082.425679
8.039216,60,2083.759126
7.647059,55,2114.608404
8.039216,56,2115.585338
7.450981,51,2116.465833
7.843137,54,2117.514391
7.058824,62,2118.877774
8.431373,66,2120.31999
9.607843,61,2121.659233
8.627451,54,2122.86029
9.215687,65,2124.346013
9.607843,70,2125.904517
7.450981,54,2127.117981
6.862745,55,2128.358008
8.823529,64,2129.785611
6.666667,52,2131.030886
6.470589,50,2132.216448
9.607843,63,2133.602364
6.27451,63,2135.016573
9.019608,68,2166.17332
8.627451,64,2167.282707
9.411765,69,2168.48534
7.647059,51,2169.421664
8.039216,67,2170.711971
8.627451,57,2171.823338
8.431373,58,2173.116296
7.843137,53,2174.32032
7.058824,50,2175.442332
5.490196,46,2176.505585
9.411765,63,2177.939892
9.019608,63,2179.451786
8.823529,67,2180.930959
8.039216,58,2182.189624
9.019608,58,2183.4804
8.039216,66,2184.949106
9.019608,69,2186.542516
8.431373,69,2217.693155
9.803922,65,2218.77917
9.607843,64,2219.897077
8.039216,68,2221.158617
9.607843,63,2222.370355
9.215687,57,2223.522235
9.607843,64,2224.996304
7.647059,55,2226.240367
8.823529,58,2227.587152
9.019608,71,2229.206485
6.27451,58,2230.632948
9.215687,62,2232.032591
7.843137,68,2233.521763
8.627451,56,2234.76623
7.647059,53,2236.023303
8.039216,61,2237.399029
7.058824,51,2268.126374
7.254902,59,2269.167737
7.843137,60,2270.210337
8.039216,60,2271.330612
9.607843,63,2272.510513
7.450981,55,2273.576256
7.058824,58,2274.823106
8.627451,57,2276.151154
4.509804,41,2277.104901
9.019608,70,2278.758039
7.450981,55,2280.038982
7.843137,54,2281.284898
9.019608,58,2282.661277
9.411765,62,2284.09375
8.235294,57,2285.41542
8.431373,57,2286.666744
7.647059,58,2287.951777
9.803922,65,2318.891478
9.607843,59,2319.953591
8.039216,58,2320.972589
8.823529,61,2322.094717
7.450981,63,2323.257938
7.254902,53,2324.273632
9.411765,63,2325.636053
8.823529,55,2326.884171
6.666667,55,2328.158061
5.490196,47,2329.249309
8.627451,67,2330.799082
6.666667,53,2332.044241
9.019608,68,2333.659652
9.803922,61,2335.010347
7.058824,52,2336.258263
9.607843,65,2337.673542
6.470589,51,2338.808411
9.607843,70,2369.956712
8.627451,61,2370.981378
9.215687,59,2372.013462
6.862745,53,2372.990381
6.470589,54,2374.001836
7.843137,53,2375.049199
8.039216,63,2376.33993
8.431373,67,2377.8652
7.058824,57,2379.165508
4.117647,45,2380.233398
9.215687,69,2382.119905
8.627451,65,2383.792083
9.803922,60,2385.162224
7.450981,62,2386.602455
9.215687,60,2387.976572
9.411765,69,2389.514402
7.450981,61,2390.9033
9.803922,61,2422.204895
7.254902,62,2423.300602
9.803922,65,2424.50451
9.803922,65,2425.914637
6.470589,60,2427.362217
8.627451,56,2428.668254
9.215687,60,2430.095255
8.431373,55,2431.310214
9.019608,57,2432.676471
9.803922,63,2434.094002
9.411765,70,2435.754876
8.627451,63,2437.18797
7.254902,59,2438.512127
7.843137,55,2439.767906
9.607843,71,2441.395453
6.470589,51,2442.585291
8.627451,55,2443.778911
8.235294,56,2474.455983
8.039216,56,2475.432606
8.431373,62,2476.540434
6.470589,58,2477.611061
9.215687,69,2478.945841
8.627451,62,2480.174241
8.039216,64,2481.669558
6.862745,53,2482.900287
8.039216,54,2484.168324
8.431373,57,2485.510319
6.27451,56,2486.793108
8.235294,60,2488.201815
8.235294,54,2489.473296
8.627451,59,2490.86828
7.254902,54,2492.149042
9.019608,61,2493.472754
6.862745,54,2494.683048
8.627451,57,2525.4598
8.431373,60,2526.506984
8.823529,57,2527.512129
8.431373,66,2528.73033
8.627451,61,2529.899132
8.039216,54,2530.978238
7.843137,57,2532.168473
7.450981,63,2533.631196
8.627451,58,2534.965562
6.862745,60,2536.350256
6.470589,49,2537.463928
8.235294,64,2538.934442
7.254902,56,2540.246449
6.862745,59,2541.544125
8.431373,57,2542.805425
7.058824,60,2544.131786
8.431373,58,2545.422766
8.039216,55,2576.154044
7.843137,66,2577.293605
9.411765,64,2578.435059
9.215687,60,2579.524556
7.843137,62,2580.717887
8.823529,62,2581.981841
9.215687,59,2583.348874
7.843137,64,2584.792408
8.039216,57,2586.074236
6.27451,51,2587.242517
8.823529,61,2588.658809
9.803922,62,2590.071381
8.823529,61,2591.48805
7.843137,60,2592.910406
8.823529,60,2594.23115
9.607843,65,2595.73411
8.627451,60,2626.698466
7.843137,56,2627.658499
8.627451,56,2628.642647
8.627451,68,2629.873827
9.803922,64,2631.063639
9.019608,63,2632.25928
6.862745,62,2633.542205
8.431373,61,2634.925741
8.039216,56,2636.194726
8.627451,63,2637.645479
8.039216,58,2638.978946
7.843137,66,2640.484729
7.843137,53,2641.762814
8.431373,61,2643.101113
9.607843,68,2644.701936
8.431373,60,2646.061938
9.803922,61,2647.493761
6.666667,54,2678.18552
8.235294,58,2679.19283
9.803922,62,2680.287935
7.647059,61,2681.396369
8.823529,57,2682.482399
9.411765,71,2683.910152
9.215687,63,2685.356586
9.215687,65,2686.812851
8.627451,68,2688.379655
9.803922,70,2690.0572
6.862745,54,2691.270335
8.431373,59,2692.578115
6.666667,59,2693.911356
6.27451,58,2695.262481
5.882353,57,2696.511101
7.647059,54,2697.724492
5.09804,52,2728.57232
7.843137,57,2729.556162
5.686275,44,2730.320818
8.235294,59,2731.361376
9.019608,62,2732.512547
9.803922,65,2733.761544
7.647059,54,2734.91078
8.823529,56,2736.200596
5.294118,43,2737.187189
9.803922,65,2738.669012
8.627451,57,2739.968161
9.803922,66,2741.50586
8.823529,67,2742.978838
9.411765,70,2744.531657
8.039216,64,2746.005695
9.803922,62,2747.395647
8.627451,59,2748.751578
7.843137,63,2779.967316
8.823529,71,2781.165402
9.411765,70,2782.392659
8.431373,62,2783.505674
8.823529,60,2784.695714
7.843137,54,2785.74398
9.803922,70,2787.249294
7.254902,62,2788.675147
8.823529,58,2789.979078
7.843137,56,2791.286566
9.411765,62,2792.768977
9.411765,69,2794.321028
8.823529,70,2795.935816
8.823529,57,2797.191095
7.058824,58,2798.490972
7.843137,54,2799.784765
7.647059,61,2830.656929
7.254902,50,2831.531555
8.627451,72,2832.766052
8.431373,62,2833.887914
8.039216,66,2835.150615
7.254902,56,2836.242957
7.647059,54,2837.435672
7.647059,56,2838.725509
8.431373,58,2840.048233
8.235294,57,2841.369541
8.823529,59,2842.721095
7.450981,52,2843.880733
9.803922,66,2845.434729
9.607843,60,2846.771302
9.215687,72,2848.447019
8.431373,58,2849.730316
9.803922,62,2851.094476
7.058824,57,2881.966156
9.411765,69,2883.150496
7.843137,56,2884.132721
8.235294,60,2885.238221
8.235294,58,2886.330786
9.411765,70,2887.731819
8.823529,59,2889.074888
7.254902,59,2890.436816
7.647059,64,2891.934419
9.803922,60,2893.29584
9.019608,61,2894.658679
6.666667,52,2895.848093
7.647059,54,2897.06122
6.862745,52,2898.282862
9.019608,68,2899.82966
8.823529,68,2901.37052
6.666667,60,2932.37563
8.235294,60,2933.39013
7.843137,62,2934.461543
9.803922,66,2935.645437
9.019608,60,2936.774601
4.705883,40,2937.57421
8.627451,62,2938.862653
6.470589,58,2940.201112
9.803922,66,2941.726225
8.235294,59,2943.050239
9.215687,69,2944.610084
8.627451,63,2946.043266
9.215687,60,2947.410995
9.411765,70,2948.993066
8.431373,63,2950.430422
9.215687,70,2952.001337
9.019608,56,2953.367177
8.627451,66,2984.226241
6.470589,61,2985.285741
9.803922,68,2986.508067
9.803922,65,2987.72683
5.882353,57,2988.814755
9.019608,59,2990.015476
8.039216,54,2991.267204
9.019608,66,2992.79165
9.215687,60,2994.190245
3.921569,38,2995.084278
6.666667,53,2996.382672
7.843137,56,2997.630009
9.803922,61,2998.985734
7.647059,64,3000.479363
9.215687,63,3001.870246
8.823529,68,3003.355809
5.09804,53,3004.502033
8.823529,66,3035.436697
9.019608,62,3036.511931
8.627451,69,3037.753943
8.823529,58,3038.825003
8.823529,67,3040.133892
9.215687,61,3041.496241
7.450981,66,3043.004954
9.411765,69,3044.569522
8.627451,67,3046.068354
6.862745,54,3047.283852
8.039216,60,3048.658278
9.803922,66,3050.176621
7.450981,60,3051.518161
8.039216,66,3052.986839
9.411765,69,3054.532132
6.078432,58,3085.53808
9.803922,67,3086.679026
9.215687,61,3087.740913
9.215687,70,3089.013779
9.803922,65,3090.235403
8.823529,67,3091.570827
9.803922,70,3093.134117
9.215687,58,3094.44549
8.627451,56,3095.754516
7.843137,55,3097.013693
7.647059,56,3098.303042
9.215687,61,3099.767058
9.803922,66,3101.261493
7.254902,63,3102.660193
9.803922,70,3104.194806
9.411765,66,3105.686533
5.490196,47,3136.372895
7.843137,57,3137.342387
8.431373,66,3138.475961
9.215687,64,3139.65421
9.019608,67,3140.895541
9.607843,60,3142.158646
6.470589,51,3143.320273
7.058824,53,3144.502126
8.823529,59,3145.838119
9.019608,61,3147.20335
8.039216,57,3148.559914
9.215687,65,3150.028595
7.450981,66,3151.512369
9.019608,68,3152.963996
9.215687,64,3154.446467
9.411765,69,3156.005297
7.843137,68,3187.155931
5.490196,54,3188.069849
9.019608,61,3189.134965
9.411765,61,3190.240154
9.607843,71,3191.807165
7.058824,61,3193.147039
9.803922,65,3194.551611
7.058824,55,3195.775493
6.666667,58,3197.138236
9.411765,60,3198.470393
7.450981,62,3199.826754
8.039216,62,3201.231878
9.803922,60,3202.626768
9.215687,68,3204.126157
8.235294,59,3205.450464
7.450981,48,3206.515454
7.254902,58,3207.809621
6.666667,52,3238.588267
9.019608,70,3239.799871
8.431373,65,3240.93674
9.411765,61,3242.049414
7.450981,55,3243.128139
8.627451,68,3244.504834
9.019608,61,3245.872151
6.470589,51,3247.039432
4.509804,41,3247.946145
9.215687,70,3249.535511
9.803922,68,3251.084924
8.235294,67,3252.664637
7.843137,63,3254.058347
9.019608,58,3255.363928
6.078432,50,3256.558683
9.411765,70,3258.11848
8.823529,64,3289.212562
8.039216,55,3290.163048
9.607843,66,3291.298176
8.235294,68,3292.579242
9.215687,62,3293.755263
8.823529,69,3295.108345
7.058824,63,3296.542619
9.607843,70,3298.140203
8.627451,58,3299.463919
9.215687,64,3300.933166
8.039216,56,3302.215588
9.607843,69,3303.911589
5.686275,46,3304.922157
7.843137,53,3306.091573
9.803922,65,3307.536017
8.431373,55,3308.761805
9.411765,61,3310.168128
7.843137,59,3340.878779
7.843137,65,3342.022342
8.235294,58,3343.090725
8.039216,69,3344.38136
7.450981,67,3345.670078
6.078432,58,3346.886705
5.882353,54,3348.098469
9.019608,63,3349.522464
8.039216,62,3350.918496
9.607843,69,3352.450195
5.882353,51,3353.636367
9.803922,65,3355.085622
