#{"t_start": 1695760609.3709667, "env_id": null}
r,l,t
6.078432,57,375.911948
6.27451,55,377.241443
8.627451,67,378.824382
7.058824,61,380.262298
7.843137,55,381.478059
7.058824,61,382.828031
9.803922,67,384.33344
7.254902,52,385.532174
9.019608,62,387.008208
8.431373,59,417.904185
6.862745,61,418.964666
9.215687,70,420.208474
9.607843,71,421.539747
9.019608,72,423.093315
5.09804,54,424.323583
9.215687,62,425.738058
8.235294,65,427.259553
5.686275,57,428.625399
8.235294,55,429.893214
7.647059,58,431.19741
7.647059,60,432.524664
8.823529,70,434.132063
8.039216,56,435.360147
4.901961,44,436.329006
8.431373,57,437.634968
9.607843,69,468.913284
5.490196,53,469.827602
9.411765,61,470.903523
6.666667,58,471.978205
6.470589,55,473.020754
9.803922,65,474.293864
7.843137,56,475.445491
7.647059,53,476.666977
5.490196,48,477.784619
6.470589,55,479.065017
7.843137,59,480.433519
8.235294,60,481.821915
9.803922,65,483.39421
9.803922,65,484.79096
8.431373,67,486.251726
7.254902,55,487.459521
9.411765,62,488.824952
8.039216,55,519.659038
7.450981,63,520.733296
8.039216,54,521.697093
7.647059,62,522.833258
7.450981,54,523.862082
8.039216,60,525.070091
8.627451,59,526.322168
7.647059,54,527.570637
9.019608,70,529.160924
9.019608,64,530.625917
4.901961,46,531.657161
8.039216,62,533.188763
9.607843,69,534.705712
6.666667,60,536.024045
8.823529,59,537.337904
6.27451,49,538.44723
7.647059,65,539.924279
9.019608,59,570.753355
7.647059,55,571.695799
7.843137,61,572.752173
8.039216,60,573.841545
7.647059,54,574.947298
7.843137,53,576.107822
9.803922,66,577.763743
7.058824,54,579.052277
9.019608,69,580.781138
8.431373,65,582.405968
8.431373,62,583.969992
9.215687,64,585.446352
9.411765,60,586.797514
6.666667,57,588.205571
5.294118,48,589.313584
7.058824,52,590.52485
8.235294,60,591.884234
9.019608,72,623.295111
7.450981,51,624.278451
9.411765,59,625.470521
8.039216,60,626.662225
6.078432,56,627.77194
9.411765,62,629.125484
6.470589,56,630.497046
9.411765,66,632.085142
8.431373,58,633.621973
9.803922,63,635.095381
7.843137,67,636.663723
9.019608,62,638.078259
8.823529,58,639.44985
8.627451,66,640.961003
9.019608,61,642.379719
9.019608,59,643.993431
8.039216,65,675.800611
7.843137,58,676.860938
8.823529,62,678.04039
8.039216,64,679.585751
8.627451,67,681.170015
7.058824,60,682.564895
9.803922,70,684.250191
9.803922,69,685.997634
9.411765,62,687.448611
7.647059,65,688.906132
8.039216,60,690.297991
8.431373,67,691.80639
8.431373,55,693.040256
8.235294,54,694.244039
8.823529,58,695.58419
6.470589,58,696.985549
5.882353,55,728.031411
9.215687,61,729.078712
9.607843,60,730.180269
8.627451,61,731.499086
6.470589,50,732.505584
8.627451,62,733.90823
5.490196,57,735.200713
7.843137,57,736.521188
8.823529,60,737.919891
7.450981,54,739.217236
8.235294,64,740.775619
8.431373,57,742.040003
6.666667,55,743.287923
9.411765,69,744.940129
8.823529,65,746.447011
7.647059,54,747.685385
7.647059,65,749.167402
9.019608,61,780.25903
5.294118,50,781.12152
7.843137,58,782.108816
8.039216,55,783.211109
8.627451,57,784.470911
9.019608,59,785.77734
9.607843,61,787.213949
9.803922,67,788.828316
6.470589,62,790.193598
9.607843,71,791.849776
9.215687,60,793.195327
9.803922,66,794.739607
9.411765,64,796.175406
7.647059,50,797.360384
7.254902,63,798.768643
8.235294,64,800.296812
7.450981,52,801.463707
8.431373,56,832.607846
7.450981,48,833.440686
7.450981,54,834.400442
5.09804,44,835.210123
9.019608,64,836.450142
6.470589,53,837.454326
7.254902,53,838.536363
8.431373,58,839.787727
7.647059,65,841.274508
8.627451,62,842.719832
8.627451,58,844.059231
8.823529,66,845.539676
8.627451,69,847.140106
8.039216,55,848.365372
7.450981,54,849.56097
8.235294,53,850.753357
8.235294,64,852.20198
7.843137,61,883.242592
9.019608,57,884.247696
8.039216,68,885.409956
8.235294,56,886.533555
8.627451,60,887.83273
8.235294,58,889.101974
7.254902,60,890.417625
9.215687,70,891.978094
9.215687,61,893.36095
6.862745,55,894.592052
7.647059,67,896.127364
5.09804,42,897.044956
7.058824,52,898.222356
7.254902,63,899.646922
8.235294,64,901.124101
7.254902,62,902.57216
4.901961,42,903.544781
8.235294,59,934.617342
8.039216,65,935.776602
7.843137,63,936.888172
7.254902,62,938.02029
8.431373,70,939.38216
6.470589,61,940.591169
9.215687,69,942.102055
8.431373,61,943.509179
8.823529,61,944.896496
9.607843,71,946.549036
7.647059,59,948.00692
6.862745,49,949.104601
8.627451,60,950.456833
9.607843,64,951.909378
8.823529,62,953.289547
9.215687,69,954.894886
6.470589,61,985.856545
9.019608,63,986.912379
8.431373,66,988.054756
7.647059,53,989.026953
9.215687,60,990.150383
6.666667,56,991.235148
7.647059,53,992.288147
8.823529,71,993.903352
5.882353,50,995.061069
7.450981,53,996.319684
6.666667,55,997.550975
7.843137,55,998.830208
5.294118,49,1000.039159
9.215687,60,1001.434831
8.823529,57,1002.728393
8.235294,68,1004.244728
8.627451,62,1005.638319
8.627451,59,1036.701832
7.450981,57,1037.688776
7.647059,51,1038.572413
9.019608,67,1039.861868
8.627451,66,1041.301081
8.235294,57,1042.540506
9.607843,60,1043.851146
8.039216,57,1045.101077
7.647059,54,1046.387302
9.411765,59,1047.656154
9.803922,62,1049.015906
6.666667,57,1050.285552
8.431373,61,1051.650339
7.058824,59,1052.986418
6.078432,55,1054.194169
7.450981,52,1055.393329
9.019608,63,1056.940238
9.803922,62,1088.013646
7.254902,63,1089.065087
8.627451,60,1090.100337
9.803922,65,1091.281945
6.470589,58,1092.378507
9.607843,63,1093.573412
6.862745,60,1094.823633
9.019608,62,1096.234066
9.803922,65,1097.730327
8.627451,65,1099.217072
7.647059,58,1100.528041
8.431373,57,1101.828069
5.294118,44,1102.804934
9.411765,72,1104.420498
8.431373,66,1105.93186
9.411765,61,1107.281802
9.411765,72,1108.941143
6.666667,55,1139.632165
8.235294,66,1140.817417
6.862745,60,1141.890358
7.843137,66,1143.1341
8.235294,66,1144.460498
8.431373,61,1145.837941
9.607843,70,1147.421283
5.09804,52,1148.577639
7.647059,61,1149.947543
9.019608,64,1151.459168
6.862745,56,1152.709315
8.039216,60,1154.058181
7.843137,56,1155.323364
7.450981,47,1156.382678
8.039216,54,1157.643599
8.627451,58,1158.926782
8.823529,62,1190.141961
8.627451,55,1191.075315
9.803922,65,1192.206694
6.666667,53,1193.147556
8.431373,56,1194.168384
7.450981,61,1195.330223
5.294118,44,1196.202059
7.843137,57,1197.472218
8.823529,60,1198.851961
7.647059,62,1200.262704
7.058824,55,1201.537124
6.666667,49,1202.689941
8.039216,60,1204.166578
8.431373,67,1205.6454
9.607843,62,1207.041589
6.27451,50,1208.117515
5.882353,50,1209.297071
7.647059,61,1210.70202
7.058824,51,1241.452148
8.431373,57,1242.452252
8.823529,61,1243.51047
9.215687,69,1244.786939
7.843137,57,1245.886839
9.803922,67,1247.260847
5.882353,45,1248.276912
5.686275,46,1249.337755
8.431373,61,1250.757722
8.235294,67,1252.28042
9.411765,64,1253.722176
8.823529,63,1255.248448
9.607843,60,1256.636546
7.647059,65,1258.072785
8.039216,54,1259.260252
8.235294,66,1260.724813
8.823529,63,1262.194476
7.450981,53,1292.891398
8.039216,56,1293.861275
8.235294,58,1294.937371
8.823529,67,1296.439732
8.039216,68,1297.915028
8.039216,53,1299.072514
8.627451,60,1300.446522
7.647059,52,1301.650018
7.058824,58,1302.966328
9.607843,65,1304.425264
8.823529,75,1306.12403
8.627451,58,1307.496323
7.450981,65,1308.939913
9.019608,68,1310.522623
9.411765,71,1312.096671
9.607843,60,1313.429637
8.431373,59,1344.464617
6.27451,51,1345.317173
9.019608,65,1346.487629
4.705883,51,1347.580051
7.450981,61,1348.914059
8.627451,68,1350.37098
8.039216,59,1351.694782
7.647059,63,1353.083585
9.803922,65,1354.56814
7.254902,53,1355.849821
9.019608,67,1357.393453
9.411765,69,1358.921422
5.686275,58,1360.234938
8.431373,65,1361.793916
9.803922,62,1363.206559
8.431373,55,1364.483745
5.294118,53,1395.397293
9.607843,61,1396.467061
7.647059,62,1397.554588
9.019608,67,1398.895998
6.666667,50,1399.962414
7.058824,63,1401.35062
4.901961,47,1402.381156
8.235294,58,1403.680036
6.862745,61,1405.108128
9.215687,69,1406.664772
8.627451,56,1407.908226
9.803922,67,1409.399331
7.647059,53,1410.651289
6.666667,48,1411.735613
8.823529,68,1413.339062
9.019608,59,1414.64428
8.431373,57,1415.967963
9.803922,69,1447.25228
8.823529,61,1448.29579
6.862745,57,1449.304733
6.27451,54,1450.403968
9.803922,69,1451.928401
9.803922,69,1453.445128
9.411765,69,1454.979091
8.627451,61,1456.342806
8.431373,64,1457.817991
7.843137,59,1459.138445
8.235294,58,1460.434409
9.215687,71,1462.070676
8.431373,58,1463.423715
8.627451,56,1464.686102
7.450981,59,1466.002248
9.803922,66,1467.489961
8.431373,64,1498.870093
8.823529,57,1499.846286
7.254902,55,1500.852012
6.862745,64,1502.184351
5.09804,48,1503.228947
9.607843,70,1504.810868
8.823529,58,1506.089431
7.843137,60,1507.447383
8.039216,65,1508.893637
5.490196,52,1510.108375
9.215687,61,1511.519417
6.862745,53,1512.721795
9.803922,70,1514.320803
9.019608,68,1515.829677
7.254902,55,1517.104459
9.215687,63,1518.477417
7.647059,53,1519.692252
9.803922,69,1550.913828
7.254902,51,1551.802446
7.058824,56,1552.788591
7.058824,55,1553.786772
6.470589,53,1554.777264
9.019608,69,1556.251491
6.666667,54,1557.477046
7.058824,63,1558.858442
9.019608,67,1560.364871
9.019608,68,1562.006014
7.647059,55,1563.393794
7.450981,54,1564.597356
8.235294,66,1566.071895
6.862745,62,1567.486595
5.882353,55,1568.711198
8.235294,67,1570.249255
9.803922,70,1571.873689
7.254902,53,1602.593773
6.27451,57,1603.609302
6.666667,52,1604.543999
9.215687,59,1605.624427
9.411765,62,1606.766185
6.078432,56,1607.855569
7.843137,56,1609.032874
7.450981,54,1610.277613
9.607843,63,1611.741738
8.627451,64,1613.209665
8.431373,61,1614.600142
6.470589,54,1615.946274
9.019608,68,1617.549205
7.647059,62,1618.910389
7.450981,56,1620.160352
7.254902,50,1621.305099
7.254902,52,1622.532319
7.843137,54,1653.248517
6.862745,52,1654.142114
9.411765,62,1655.286592
8.431373,57,1656.376251
8.039216,55,1657.416058
8.823529,69,1658.761949
6.666667,52,1659.842435
9.607843,69,1661.442151
8.627451,57,1662.815844
7.254902,59,1664.159654
9.411765,69,1665.809034
8.627451,58,1667.12208
9.803922,70,1668.748798
7.647059,57,1670.017037
8.627451,58,1671.31248
8.039216,56,1672.540972
9.215687,58,1673.885772
8.039216,54,1704.57062
8.039216,56,1705.550606
8.235294,54,1706.49997
9.803922,60,1707.607089
6.862745,50,1708.718503
6.078432,55,1709.953569
8.823529,70,1711.52667
9.607843,70,1713.103881
7.058824,48,1714.264351
8.235294,56,1715.556637
7.843137,65,1717.009643
8.039216,55,1718.317188
7.450981,57,1719.5792
5.686275,54,1720.804456
8.627451,57,1722.127584
8.431373,55,1723.316839
5.882353,49,1724.446739
8.431373,53,1755.441786
5.882353,51,1756.330533
9.803922,60,1757.397836
7.254902,59,1758.560218
9.411765,69,1760.043634
8.235294,59,1761.359095
9.803922,65,1762.865595
7.254902,50,1763.97252
8.235294,55,1765.202917
7.254902,50,1766.391926
7.647059,53,1767.554092
8.627451,57,1768.807364
7.647059,55,1770.006685
8.627451,60,1771.367574
7.843137,64,1772.820429
8.235294,54,1774.036901
8.627451,63,1775.557364
6.470589,56,1776.818238
8.823529,57,1807.601284
9.215687,69,1808.769307
9.607843,68,1810.004035
9.411765,60,1811.114169
8.823529,61,1812.297425
4.509804,43,1813.188523
8.627451,66,1814.620304
7.647059,58,1815.956545
6.862745,55,1817.227135
9.607843,60,1818.624141
9.803922,65,1820.142699
9.019608,68,1821.71857
8.235294,56,1823.010929
7.647059,66,1824.511265
8.235294,60,1825.980004
8.235294,58,1827.431756
8.627451,67,1858.451908
7.647059,62,1859.541875
8.823529,56,1860.532664
3.72549,39,1861.237158
7.254902,65,1862.590131
9.411765,59,1863.901767
8.039216,59,1865.213685
9.803922,61,1866.585202
7.647059,61,1867.96478
7.254902,55,1869.237106
8.431373,66,1870.754901
6.666667,57,1872.054026
7.647059,55,1873.349828
7.254902,51,1874.514401
6.862745,60,1875.956418
8.627451,56,1877.206188
9.411765,71,1878.786921
8.627451,56,1909.668076
7.450981,57,1910.65623
8.823529,67,1911.814685
8.823529,58,1912.987921
9.019608,68,1914.475716
9.215687,67,1915.962259
9.803922,65,1917.401632
8.823529,69,1918.950732
7.058824,57,1920.24431
7.254902,54,1921.487992
8.823529,62,1922.881378
5.882353,49,1924.011034
8.431373,53,1925.227078
8.431373,64,1926.743949
9.019608,62,1928.124694
8.431373,68,1929.672212
6.078432,57,1930.933986
8.431373,57,1961.601854
7.450981,56,1962.678069
8.823529,67,1963.861547
9.803922,70,1965.184901
7.254902,54,1966.240536
8.823529,59,1967.521592
6.666667,58,1968.821536
8.039216,57,1970.118703
7.647059,56,1971.402577
8.431373,65,1972.900384
9.215687,64,1974.42226
8.627451,66,1976.004151
7.647059,62,1977.412232
5.09804,44,1978.433747
7.843137,67,1979.937926
9.803922,66,1981.448665
7.254902,57,2012.261016
3.921569,46,2013.077815
7.647059,53,2014.028546
6.470589,59,2015.139455
7.843137,68,2016.441243
8.235294,54,2017.504691
6.078432,51,2018.538735
9.019608,58,2019.809809
7.450981,56,2021.0969
7.450981,57,2022.429012
6.470589,54,2023.682221
4.705883,44,2024.693744
7.647059,51,2025.926738
5.686275,53,2027.112577
5.490196,48,2028.194995
9.215687,69,2029.744751
9.803922,65,2031.24702
8.627451,57,2032.519497
8.823529,68,2063.918562
8.431373,57,2064.909521
8.823529,61,2066.006387
7.647059,53,2066.989786
9.607843,62,2068.194194
6.666667,53,2069.240921
6.078432,50,2070.263125
9.411765,61,2071.629641
8.235294,67,2073.202387
8.627451,62,2074.669755
8.431373,59,2076.0877
8.235294,63,2077.601318
6.470589,53,2078.781101
7.450981,56,2080.071884
9.607843,70,2081.6415
8.431373,56,2082.891685
7.843137,54,2084.1055
8.235294,55,2114.90444
7.647059,64,2116.025308
8.039216,66,2117.178909
7.450981,61,2118.488366
8.431373,59,2119.770234
9.803922,65,2121.204401
8.823529,57,2122.481149
9.019608,60,2123.809559
9.803922,65,2125.308392
7.254902,63,2126.711305
7.450981,57,2127.971486
9.019608,69,2129.526146
5.882353,47,2130.615463
7.254902,61,2132.088486
8.627451,63,2133.490062
7.450981,53,2134.662629
8.039216,58,2135.99528
8.431373,64,2166.888914
9.607843,67,2168.03771
5.09804,44,2168.822227
7.843137,57,2169.880114
9.607843,69,2171.200541
8.235294,68,2172.584845
6.862745,56,2173.862562
5.686275,51,2175.023697
6.078432,52,2176.223988
9.411765,68,2177.764959
9.019608,62,2179.264901
6.27451,52,2180.41726
8.039216,64,2181.814616
8.235294,61,2183.164787
7.843137,64,2184.580877
8.823529,64,2186.036298
7.843137,64,2217.258221
9.019608,56,2218.212876
9.803922,65,2219.318612
7.843137,64,2220.454554
8.627451,56,2221.528038
9.607843,60,2222.684223
9.411765,59,2223.907197
7.647059,52,2225.102629
8.431373,61,2226.48465
9.411765,67,2228.038803
6.470589,51,2229.206216
9.215687,70,2230.89702
7.647059,65,2232.357105
8.431373,58,2233.629244
5.686275,50,2234.748402
7.843137,64,2236.246008
6.27451,55,2237.466935
7.647059,62,2268.428976
7.254902,62,2269.509181
7.647059,57,2270.527637
9.803922,65,2271.730195
6.27451,49,2272.648489
7.647059,54,2273.687661
8.235294,65,2275.105495
4.901961,42,2276.070261
9.215687,69,2277.677174
7.843137,55,2278.983718
7.647059,50,2280.14234
8.627451,58,2281.49123
9.411765,60,2282.920659
8.431373,56,2284.191577
9.019608,67,2285.75406
7.058824,55,2286.95973
9.607843,64,2288.369432
9.803922,65,2319.262688
6.470589,56,2320.255882
8.627451,58,2321.302457
6.862745,64,2322.483965
7.450981,63,2323.639879
9.019608,63,2324.870755
8.823529,56,2326.122622
7.843137,57,2327.454155
5.882353,44,2328.455069
8.627451,69,2330.04903
7.450981,53,2331.27308
8.627451,68,2332.93401
9.803922,65,2334.390092
6.862745,52,2335.541863
9.803922,64,2337.044159
7.058824,54,2338.212055
9.411765,69,2339.735575
8.235294,62,2370.564035
7.843137,55,2371.505024
7.450981,53,2372.451029
5.490196,52,2373.418511
8.039216,53,2374.426932
8.627451,65,2375.725461
8.627451,71,2377.283997
7.254902,61,2378.67785
4.901961,50,2379.816014
9.019608,58,2381.290271
8.039216,55,2382.882268
9.411765,60,2384.282595
8.039216,58,2385.66712
9.607843,69,2387.231426
9.607843,69,2388.758148
7.843137,57,2390.06319
9.607843,63,2391.487723
7.254902,61,2422.702519
8.431373,56,2423.67675
9.803922,62,2424.871298
7.254902,50,2425.959238
8.627451,58,2427.335089
9.607843,69,2428.970717
8.627451,62,2430.432705
8.627451,65,2431.900226
9.803922,65,2433.418801
9.607843,70,2435.030931
7.450981,51,2436.261095
6.862745,49,2437.342501
7.647059,55,2438.569716
9.803922,70,2440.181089
6.666667,50,2441.317075
7.843137,58,2442.664128
8.823529,56,2443.880615
7.843137,69,2474.828623
8.039216,56,2475.794568
7.450981,55,2476.772653
8.235294,59,2477.868379
8.431373,60,2479.017001
7.843137,66,2480.330277
5.686275,48,2481.448411
7.843137,55,2482.730216
8.431373,57,2484.061071
6.862745,50,2485.210192
9.215687,62,2486.676553
6.862745,55,2487.948971
8.039216,58,2489.324638
5.294118,47,2490.432344
8.823529,59,2491.858553
5.686275,56,2493.093939
8.823529,58,2494.368426
9.019608,58,2525.255814
8.431373,56,2526.206568
8.431373,60,2527.309985
8.039216,69,2528.549034
6.470589,51,2529.516264
7.843137,56,2530.590639
7.843137,53,2531.680299
8.235294,59,2532.992582
7.254902,59,2534.369905
6.666667,50,2535.518266
7.843137,55,2536.767869
6.862745,57,2538.066224
7.843137,56,2539.361486
8.039216,54,2540.616796
6.666667,59,2541.906205
7.450981,61,2543.26247
7.450981,57,2544.528894
8.039216,57,2545.78687
9.215687,65,2576.627921
9.607843,69,2577.845987
8.235294,62,2578.962864
8.627451,59,2580.058327
9.607843,65,2581.31036
7.647059,56,2582.535937
7.254902,55,2583.79806
7.450981,52,2584.969629
7.843137,57,2586.250566
8.823529,59,2587.602985
8.627451,60,2589.009027
8.431373,57,2590.302599
7.843137,65,2591.8393
9.215687,62,2593.258016
7.647059,56,2594.502124
7.058824,50,2595.67265
8.039216,60,2596.993264
8.235294,63,2627.760458
9.803922,65,2628.902449
9.411765,63,2630.045936
7.647059,63,2631.219675
8.627451,60,2632.351719
8.823529,58,2633.534925
8.039216,65,2635.007728
7.450981,51,2636.158007
8.235294,66,2637.66777
7.058824,53,2638.895213
9.019608,59,2640.249924
9.803922,65,2641.797221
9.019608,62,2643.166484
9.803922,65,2644.695335
7.058824,53,2645.904811
9.019608,69,2647.514506
9.607843,61,2678.362568
7.254902,54,2679.288092
9.607843,61,2680.364211
9.411765,71,2681.681527
9.019608,69,2682.985253
8.431373,55,2684.114298
8.823529,65,2685.605193
9.019608,64,2687.036773
7.450981,53,2688.24694
8.235294,58,2689.65209
7.843137,66,2691.12846
6.470589,59,2692.458773
7.254902,50,2693.568027
6.078432,56,2694.888303
5.09804,53,2696.050736
7.058824,60,2697.385163
4.509804,39,2698.281602
7.450981,54,2729.097124
9.215687,68,2730.250363
9.607843,62,2731.338446
5.882353,48,2732.230901
9.019608,58,2733.336862
5.490196,47,2734.23721
9.803922,65,2735.70424
9.019608,60,2737.065532
9.803922,61,2738.465831
8.235294,58,2739.775461
9.411765,64,2741.270409
7.843137,55,2742.501892
9.411765,59,2743.798865
8.627451,57,2745.101176
8.627451,59,2746.424156
8.431373,59,2747.75281
9.411765,70,2749.35436
8.627451,67,2780.535846
9.411765,70,2781.724541
8.431373,63,2782.842752
8.431373,57,2783.898241
7.254902,63,2785.118708
9.607843,69,2786.488524
6.27451,52,2787.662892
9.215687,65,2789.145218
9.019608,70,2790.755068
8.627451,62,2792.251656
9.607843,65,2793.702033
8.039216,55,2794.949617
7.058824,61,2796.384208
8.235294,65,2797.805917
8.039216,53,2799.010981
6.862745,59,2800.368877
8.823529,57,2831.089644
7.450981,57,2832.059383
7.058824,53,2832.994932
6.666667,51,2833.904183
8.627451,67,2835.179363
7.843137,61,2836.372457
7.843137,55,2837.590709
9.215687,59,2838.956209
5.882353,59,2840.294087
9.411765,64,2841.772765
9.803922,67,2843.297701
9.019608,68,2844.898932
8.627451,65,2846.348413
9.803922,61,2847.707511
7.450981,62,2849.152853
8.823529,74,2850.756935
8.235294,56,2881.726133
7.450981,64,2882.810254
7.450981,63,2883.934121
9.411765,69,2885.179866
8.431373,65,2886.402537
6.862745,52,2887.414281
7.058824,56,2888.667166
9.607843,62,2890.078558
9.411765,65,2891.595096
6.078432,56,2892.897355
7.647059,54,2894.108277
6.666667,55,2895.340348
8.627451,56,2896.603254
8.627451,62,2898.021638
7.058824,62,2899.460536
8.431373,69,2901.032094
8.431373,64,2902.47125
9.411765,62,2933.26896
8.823529,60,2934.324085
5.09804,45,2935.12259
8.823529,69,2936.37276
5.294118,45,2937.239033
9.019608,69,2938.621677
9.019608,69,2940.196958
9.215687,68,2941.764277
8.431373,65,2943.226309
9.019608,66,2944.710322
9.411765,70,2946.308934
8.235294,64,2947.780352
9.607843,70,2949.359992
8.039216,56,2950.636642
8.431373,67,2952.130833
6.862745,55,2953.466215
9.607843,60,2984.220906
9.803922,65,2985.369117
6.470589,48,2986.224945
9.215687,69,2987.498999
6.666667,55,2988.552788
8.823529,60,2989.741228
9.215687,61,2991.091649
5.294118,46,2992.147411
7.450981,63,2993.615967
7.450981,56,2994.926943
9.803922,62,2996.440321
7.843137,60,2997.786045
9.803922,68,2999.317828
8.627451,59,3000.681769
7.450981,54,3001.848316
8.431373,59,3003.136064
8.627451,58,3004.409283
8.431373,67,3035.396362
7.058824,59,3036.415697
8.627451,66,3037.603268
8.431373,60,3038.715174
7.254902,63,3039.912001
8.235294,60,3041.202123
8.627451,57,3042.52262
7.254902,61,3043.896589
8.039216,67,3045.388408
9.019608,59,3046.72524
8.431373,69,3048.28316
8.039216,68,3049.855525
9.019608,63,3051.277279
7.647059,52,3052.429478
9.607843,59,3053.746408
9.803922,65,3055.23489
9.215687,71,3086.31247
9.215687,60,3087.345445
9.215687,60,3088.411669
9.803922,70,3089.71208
9.607843,69,3091.019049
9.215687,61,3092.3319
7.058824,52,3093.505842
7.843137,63,3094.951762
9.215687,69,3096.536302
8.823529,58,3097.844641
6.078432,54,3099.144233
9.803922,68,3100.70455
8.627451,59,3102.030775
5.882353,50,3103.138307
8.431373,65,3104.581619
8.235294,66,3106.124389
9.215687,62,3136.962591
9.215687,68,3138.112418
9.607843,62,3139.232557
6.666667,50,3140.145637
4.901961,54,3141.161863
8.823529,63,3142.510224
9.215687,64,3143.959687
8.627451,56,3145.212518
8.823529,61,3146.588436
7.843137,58,3147.89444
8.627451,57,3149.223034
9.607843,70,3150.866028
9.607843,70,3152.360887
8.039216,56,3153.576892
5.294118,52,3154.776314
8.823529,56,3156.036381
9.803922,66,3187.181518
9.607843,69,3188.388689
7.058824,59,3189.408564
9.215687,58,3190.473128
8.039216,66,3191.911789
7.254902,52,3193.035685
9.803922,69,3194.55237
7.058824,66,3196.026681
7.647059,62,3197.496412
9.803922,62,3198.879145
8.431373,63,3200.247081
8.627451,57,3201.530918
7.450981,51,3202.708853
7.450981,54,3203.900997
6.862745,56,3205.135873
9.019608,69,3206.697584
7.647059,54,3207.892866
9.411765,64,3238.905684
7.843137,58,3239.895215
8.627451,57,3240.902046
8.823529,58,3241.961176
5.09804,46,3242.834202
5.686275,57,3243.921635
8.823529,64,3245.327985
9.607843,64,3246.787412
7.647059,67,3248.287585
8.235294,61,3249.670528
9.411765,62,3251.077384
7.058824,50,3252.260932
9.607843,70,3253.830992
8.627451,61,3255.203218
7.254902,56,3256.464038
9.411765,63,3257.948081
8.039216,65,3259.39516
9.411765,65,3290.240253
8.823529,61,3291.289085
7.647059,61,3292.418854
9.607843,70,3293.735389
9.215687,61,3294.929111
8.823529,62,3296.312269
8.431373,60,3297.684249
9.607843,70,3299.29591
5.882353,46,3300.359611
8.823529,69,3301.923098
9.607843,61,3303.329866
9.803922,69,3304.966337
9.803922,66,3306.435502
8.039216,66,3307.897081
8.235294,64,3309.329983
7.647059,59,3340.269864
8.039216,65,3341.404995
5.882353,51,3342.316983
5.686275,53,3343.30757
6.470589,58,3344.374215
9.019608,68,3345.670096
9.019608,70,3347.152495
9.215687,65,3348.626791
6.862745,62,3350.028829
9.803922,70,3351.599973
