#{"t_start": 1695760609.3577862, "env_id": null}
r,l,t
6.27451,48,898.923175
7.058824,57,900.225814
8.235294,65,901.723147
7.058824,64,903.214001
6.862745,50,904.460866
8.627451,67,935.367292
8.039216,67,936.590871
6.470589,54,937.542201
7.450981,65,938.775162
8.431373,66,940.089849
7.647059,53,941.154483
9.019608,61,942.562344
9.019608,57,943.864789
8.823529,58,945.191213
8.823529,60,946.585235
7.058824,57,947.999072
6.470589,56,949.26041
8.235294,61,950.632092
9.411765,62,952.041871
8.627451,60,953.372963
8.627451,58,954.7321
7.058824,65,985.799017
8.627451,57,986.754499
7.843137,57,987.741479
6.470589,58,988.780425
9.019608,70,990.087469
7.843137,56,991.170178
7.450981,53,992.220673
9.607843,70,993.788893
8.039216,55,995.07425
5.882353,50,996.26161
6.862745,62,997.656566
7.450981,56,998.993794
5.490196,50,1000.185443
9.215687,68,1001.780293
8.039216,60,1003.141711
8.627451,58,1004.418811
8.039216,66,1005.913462
8.235294,66,1037.055853
6.666667,55,1037.980016
6.862745,63,1039.073499
9.215687,69,1040.530615
7.843137,54,1041.7017
9.803922,69,1043.211243
9.803922,62,1044.576717
9.411765,69,1046.140169
7.450981,63,1047.547529
9.019608,57,1048.793331
9.803922,68,1050.298733
6.862745,54,1051.499469
8.627451,62,1052.914424
6.862745,52,1054.050698
5.09804,46,1055.098709
6.470589,59,1056.564034
9.019608,67,1058.045246
9.803922,60,1088.837888
6.666667,61,1089.866633
8.627451,67,1091.068506
9.215687,61,1092.213345
5.294118,55,1093.261535
9.411765,61,1094.453651
6.666667,59,1095.819871
9.411765,64,1097.266905
9.607843,62,1098.684241
6.666667,59,1100.033596
8.235294,58,1101.337528
7.450981,54,1102.564377
5.490196,46,1103.605232
9.411765,70,1105.186862
8.235294,69,1106.74901
9.803922,65,1108.220608
9.019608,58,1139.167796
5.686275,56,1140.139691
8.039216,51,1141.049467
7.450981,61,1142.149819
8.039216,56,1143.213598
7.450981,68,1144.585001
8.235294,61,1145.964323
9.019608,59,1147.295313
6.470589,56,1148.544212
7.843137,53,1149.748991
9.019608,69,1151.356892
8.039216,65,1152.815177
8.627451,68,1154.343988
7.843137,65,1155.792111
5.882353,50,1156.916951
8.235294,55,1158.191684
8.431373,63,1159.595005
9.019608,67,1190.737424
9.803922,65,1191.84505
9.411765,58,1192.867166
6.078432,54,1193.860626
8.431373,58,1194.951229
7.843137,58,1196.085936
7.254902,51,1197.208899
8.627451,59,1198.55577
9.019608,69,1200.139056
7.647059,60,1201.521188
8.431373,55,1202.831206
6.666667,48,1204.006968
6.666667,62,1205.385295
8.431373,64,1206.798607
9.803922,63,1208.203848
5.490196,49,1209.357576
5.686275,53,1210.574538
8.823529,60,1241.538163
6.666667,61,1242.598137
9.411765,68,1243.801615
9.019608,69,1245.075099
8.627451,59,1246.218873
8.039216,55,1247.360606
9.411765,60,1248.72966
7.450981,50,1249.881566
5.686275,44,1250.923761
8.627451,68,1252.471386
7.843137,61,1253.861005
9.215687,63,1255.355406
9.215687,60,1256.743177
8.431373,67,1258.224869
7.843137,53,1259.380246
8.039216,55,1260.605496
8.235294,68,1262.185116
8.431373,57,1292.963206
6.27451,58,1293.960223
7.647059,64,1295.205374
8.627451,56,1296.452912
8.627451,67,1297.908141
8.627451,60,1299.231322
8.627451,55,1300.487228
9.019608,63,1301.938469
6.078432,57,1303.221818
7.647059,58,1304.528752
9.411765,70,1306.11789
8.431373,58,1307.488852
9.019608,67,1308.97312
7.450981,56,1310.245368
8.823529,62,1311.666862
9.215687,69,1313.187303
9.803922,65,1344.381985
7.450981,56,1345.330354
6.666667,50,1346.218531
9.019608,68,1347.645592
4.705883,49,1348.703012
8.235294,55,1349.915313
8.627451,69,1351.421068
7.843137,59,1352.728731
7.450981,62,1354.120595
9.803922,65,1355.63189
8.235294,62,1357.112228
8.039216,60,1358.453347
8.823529,67,1359.95768
7.254902,62,1361.386766
8.235294,65,1362.932132
9.607843,61,1364.309476
8.235294,54,1365.554778
5.882353,59,1396.326758
9.803922,65,1397.471447
7.647059,62,1398.695583
8.039216,59,1399.955683
5.294118,58,1401.227196
8.039216,54,1402.419388
5.09804,43,1403.368984
8.627451,64,1404.823532
6.862745,57,1406.180134
9.019608,57,1407.420157
8.627451,58,1408.718803
9.803922,67,1410.220979
6.078432,50,1411.384796
6.078432,47,1412.435495
8.039216,58,1413.820982
9.019608,61,1415.177217
9.019608,68,1416.733639
9.803922,68,1447.832985
9.215687,59,1448.859718
6.470589,57,1449.930208
6.27451,48,1450.97348
9.215687,60,1452.29357
9.803922,65,1453.735346
8.039216,60,1455.080501
9.215687,68,1456.598084
8.431373,65,1458.117181
8.235294,65,1459.540791
8.039216,63,1460.963701
8.823529,56,1462.267661
8.627451,57,1463.595387
8.235294,69,1465.139059
8.039216,58,1466.433641
9.803922,64,1467.892594
9.215687,67,1499.23815
9.019608,69,1500.403893
6.666667,51,1501.424038
7.450981,63,1502.767191
7.450981,64,1504.200475
9.607843,60,1505.528057
8.823529,59,1506.863954
8.823529,58,1508.173505
8.627451,56,1509.470971
5.490196,53,1510.677819
9.803922,62,1512.117455
6.078432,59,1513.416689
9.411765,70,1515.034364
8.431373,55,1516.302346
5.490196,50,1517.391539
9.215687,63,1518.773106
7.058824,54,1519.997195
9.215687,63,1551.075931
7.058824,54,1552.002764
7.647059,58,1553.024753
7.254902,51,1553.962818
7.450981,52,1554.955529
8.627451,70,1556.489289
5.09804,48,1557.561093
7.843137,67,1559.035418
9.019608,68,1560.585584
8.823529,63,1562.100624
7.450981,57,1563.526788
7.058824,64,1564.949022
8.431373,61,1566.325563
6.666667,61,1567.719646
6.27451,57,1568.982487
7.058824,55,1570.240908
9.803922,66,1571.76472
8.039216,55,1602.545167
6.470589,50,1603.440603
5.490196,50,1604.33027
9.803922,66,1605.54721
8.235294,57,1606.591124
6.862745,54,1607.621975
7.843137,55,1608.733652
7.058824,57,1610.054523
9.215687,64,1611.54223
8.235294,64,1613.019083
8.235294,59,1614.361587
7.058824,51,1615.535606
9.019608,69,1617.270821
6.862745,56,1618.517788
8.039216,67,1619.994162
7.647059,56,1621.27045
7.058824,61,1622.702607
5.882353,49,1653.300393
7.058824,61,1654.369035
9.411765,60,1655.493606
8.627451,66,1656.741955
7.843137,63,1657.937059
9.019608,62,1659.158859
7.450981,62,1660.521742
9.215687,65,1662.066694
7.647059,67,1663.647395
7.450981,60,1665.01224
9.019608,57,1666.358564
9.607843,64,1667.82295
9.803922,69,1669.432869
7.647059,65,1670.863796
9.607843,64,1672.252226
7.450981,58,1673.618592
8.823529,56,1704.389219
7.647059,63,1705.48755
8.431373,66,1706.654153
9.019608,60,1707.80908
9.607843,62,1709.156181
6.27451,55,1710.408822
4.509804,43,1711.379819
9.215687,66,1712.880554
8.431373,58,1714.255408
5.490196,46,1715.303506
7.450981,62,1716.712286
8.431373,54,1717.986811
8.235294,60,1719.322349
7.450981,60,1720.670107
7.254902,60,1722.073264
9.215687,72,1723.643042
8.039216,58,1724.972394
4.901961,43,1755.67879
7.647059,54,1756.629378
6.862745,54,1757.593284
9.411765,60,1758.800796
7.843137,55,1759.991823
9.215687,69,1761.548169
8.627451,56,1762.83317
8.627451,55,1764.057814
6.666667,61,1765.453881
8.235294,55,1766.723935
7.647059,62,1768.058342
5.294118,49,1769.155993
9.215687,70,1770.700818
7.058824,54,1771.913951
9.019608,60,1773.288632
7.254902,58,1774.626178
8.431373,66,1776.175425
8.823529,67,1807.267021
6.470589,59,1808.28249
8.823529,58,1809.291599
9.215687,61,1810.403573
9.215687,59,1811.522889
9.215687,60,1812.710489
9.803922,69,1814.168849
6.27451,47,1815.257405
8.039216,54,1816.504671
8.235294,62,1817.949044
7.843137,53,1819.185363
8.823529,58,1820.543469
9.803922,61,1821.952856
8.235294,60,1823.324079
7.843137,54,1824.545484
7.450981,53,1825.861637
8.431373,61,1827.371666
7.058824,60,1858.291144
8.039216,60,1859.343556
7.843137,62,1860.439517
8.627451,67,1861.702225
7.254902,51,1862.78549
8.039216,60,1864.124558
8.627451,56,1865.38457
8.039216,67,1866.879953
9.803922,65,1868.345352
7.647059,61,1869.767116
6.470589,53,1870.982508
8.431373,58,1872.337881
8.235294,52,1873.536947
6.862745,52,1874.721872
6.862745,52,1875.969598
7.843137,52,1877.12809
8.627451,56,1878.380018
8.823529,61,1879.735979
8.039216,54,1910.363134
6.862745,56,1911.350949
9.019608,67,1912.614755
9.411765,60,1913.888924
8.039216,57,1915.160594
8.823529,55,1916.381779
9.803922,69,1917.912125
8.235294,64,1919.357182
7.450981,55,1920.605478
7.058824,51,1921.785868
8.823529,61,1923.164409
6.470589,56,1924.441342
8.431373,60,1925.832653
8.431373,55,1927.120202
8.823529,62,1928.51456
8.235294,54,1929.735046
5.09804,47,1930.764148
8.627451,59,1961.51821
9.607843,69,1962.807115
8.627451,57,1963.818156
9.607843,62,1964.980055
7.058824,61,1966.174894
9.411765,59,1967.431277
7.254902,47,1968.491755
7.843137,65,1969.958148
7.450981,63,1971.415758
7.647059,59,1972.761738
9.607843,70,1974.43544
8.431373,56,1975.77437
7.058824,54,1976.995326
7.254902,53,1978.223419
7.450981,59,1979.575355
9.411765,58,1980.906236
8.039216,52,1982.068945
3.72549,35,2012.362149
7.450981,56,2013.36112
6.078432,56,2014.369315
7.647059,67,2015.650547
8.627451,61,2016.8202
6.078432,56,2017.930589
7.843137,57,2019.101461
6.862745,57,2020.420436
7.254902,50,2021.599203
7.450981,55,2022.860234
4.901961,49,2023.988327
6.27451,50,2025.145079
5.882353,52,2026.391819
6.470589,51,2027.529034
8.235294,56,2028.8092
9.803922,66,2030.30541
9.411765,64,2031.74707
8.039216,52,2032.990244
7.843137,56,2064.037029
8.235294,57,2065.021438
7.058824,55,2065.999515
9.215687,68,2067.275823
7.058824,54,2068.325546
7.647059,57,2069.453033
9.803922,65,2070.800787
8.431373,55,2072.104654
9.215687,69,2073.691194
8.431373,66,2075.281919
7.450981,64,2076.8696
7.450981,54,2078.080671
7.058824,59,2079.396879
9.215687,60,2080.780427
8.627451,63,2082.187959
6.862745,57,2083.449079
7.647059,54,2084.678217
6.470589,52,2115.316255
7.843137,67,2116.469502
8.039216,54,2117.472732
8.235294,61,2118.795803
9.411765,60,2120.107466
8.627451,57,2121.362183
9.803922,66,2122.820853
9.215687,59,2124.144446
7.254902,53,2125.372965
8.039216,64,2126.792259
8.431373,57,2128.067142
7.254902,53,2129.250651
7.058824,50,2130.385172
9.607843,65,2131.971006
6.666667,53,2133.153534
7.843137,52,2134.295723
8.627451,59,2135.654178
9.019608,59,2166.555964
5.294118,52,2167.436894
8.431373,60,2168.481359
8.431373,55,2169.467308
8.431373,65,2170.713777
8.039216,63,2171.948938
7.058824,50,2173.058573
6.862745,59,2174.389936
8.431373,62,2175.824111
8.823529,62,2177.218691
7.647059,52,2178.414349
8.431373,56,2179.761827
8.627451,65,2181.19848
8.039216,65,2182.621572
8.823529,64,2184.041495
8.235294,58,2185.320166
9.019608,56,2186.614465
9.803922,65,2217.719783
8.627451,63,2218.771328
9.411765,62,2219.855738
9.215687,60,2220.95904
9.803922,63,2222.153905
8.823529,57,2223.263973
8.823529,68,2224.783813
9.215687,69,2226.357312
5.882353,55,2227.624172
9.019608,60,2228.995715
8.627451,60,2230.462884
8.039216,63,2231.923626
5.882353,58,2233.184678
7.647059,64,2234.603897
6.078432,54,2235.882384
7.647059,61,2237.239323
7.254902,62,2268.243895
8.431373,62,2269.337458
9.803922,65,2270.48005
6.27451,59,2271.574769
7.450981,63,2272.763483
8.235294,64,2274.005954
5.294118,43,2274.944275
8.235294,55,2276.224015
7.647059,61,2277.634628
7.647059,62,2279.113626
9.019608,67,2280.664157
9.215687,61,2282.077191
7.647059,59,2283.477208
8.627451,61,2284.880556
7.843137,64,2286.327758
9.019608,60,2287.634994
9.803922,66,2289.103926
7.843137,53,2319.648657
9.215687,67,2320.825414
8.235294,55,2321.842089
7.450981,52,2322.801301
8.627451,60,2323.919403
9.019608,58,2325.080953
7.843137,55,2326.348585
5.294118,45,2327.374506
8.431373,56,2328.648022
7.843137,55,2329.917295
8.823529,71,2331.583092
9.803922,65,2333.16435
7.450981,57,2334.423298
9.411765,62,2335.820374
8.039216,54,2337.078416
8.431373,56,2338.299085
8.627451,66,2339.748755
9.019608,59,2370.524825
7.058824,59,2371.541287
6.27451,57,2372.567124
7.254902,59,2373.655623
8.431373,56,2374.739178
7.647059,52,2375.788275
7.647059,52,2376.897732
4.705883,50,2378.034417
8.235294,59,2379.384332
8.039216,54,2380.672023
9.607843,60,2382.370331
7.647059,65,2384.009038
9.607843,69,2385.633143
8.823529,63,2387.051899
7.450981,62,2388.437129
9.215687,60,2389.798341
5.882353,53,2390.999409
9.215687,60,2422.294694
9.803922,60,2423.370907
7.254902,61,2424.455933
9.215687,70,2425.972418
9.215687,60,2427.409463
8.823529,56,2428.72402
9.215687,59,2430.094204
9.803922,65,2431.583233
9.411765,70,2433.226028
7.450981,57,2434.525578
6.666667,48,2435.637012
7.058824,54,2436.917601
9.803922,66,2438.386085
5.490196,47,2439.492945
8.431373,63,2440.894346
9.215687,63,2442.362785
7.843137,61,2443.681068
8.627451,57,2474.449619
7.647059,54,2475.391527
9.411765,69,2476.615823
8.431373,66,2477.837663
7.647059,61,2479.008487
6.470589,47,2479.939425
4.901961,43,2480.873447
8.431373,56,2482.181021
6.862745,59,2483.560412
9.019608,67,2485.111764
7.843137,54,2486.384119
8.627451,58,2487.739705
7.450981,51,2488.958385
9.019608,59,2490.305717
6.27451,51,2491.555901
8.431373,57,2492.834411
8.627451,67,2494.298988
9.607843,70,2525.435
8.039216,59,2526.428925
8.235294,66,2527.622899
7.254902,51,2528.563214
8.235294,57,2529.658581
8.235294,55,2530.723662
8.823529,66,2532.061266
7.450981,55,2533.34135
6.078432,57,2534.658531
7.450981,55,2535.922163
7.843137,57,2537.210641
6.078432,50,2538.358869
7.843137,59,2539.717607
6.862745,51,2540.881029
8.039216,58,2542.164033
7.647059,59,2543.477061
8.431373,57,2544.738897
9.803922,65,2575.822929
9.803922,70,2577.038549
8.039216,65,2578.197032
9.019608,68,2579.417824
9.019608,60,2580.563641
7.058824,58,2581.692367
8.235294,59,2583.033151
7.843137,54,2584.259207
8.235294,65,2585.755797
9.803922,60,2587.099513
8.823529,67,2588.651498
8.627451,69,2590.220526
8.235294,53,2591.439426
9.019608,61,2592.912621
8.627451,62,2594.265972
7.843137,52,2595.447158
8.823529,59,2596.783834
8.235294,56,2627.485496
9.803922,64,2628.596053
9.215687,62,2629.706267
7.647059,55,2630.745558
8.823529,55,2631.781873
9.019608,67,2633.069162
8.431373,65,2634.521204
8.235294,56,2635.760584
8.431373,60,2637.138934
7.450981,52,2638.343254
7.843137,54,2639.577568
9.803922,65,2641.141449
9.019608,67,2642.620899
9.803922,65,2644.122917
6.666667,53,2645.349493
8.627451,70,2646.967423
9.019608,61,2677.954566
7.058824,55,2678.898847
9.215687,61,2679.979574
8.823529,60,2681.039788
9.019608,65,2682.27277
9.215687,61,2683.434588
8.823529,70,2684.999242
9.019608,58,2686.285118
7.647059,64,2687.749465
8.039216,69,2689.356346
7.450981,59,2690.754116
6.862745,50,2691.876099
6.27451,61,2693.230703
7.450981,51,2694.43593
4.705883,44,2695.431697
6.862745,63,2696.81809
5.490196,45,2697.810873
7.647059,56,2728.761281
8.235294,56,2729.725378
9.803922,66,2730.857278
5.294118,45,2731.672762
9.215687,69,2732.950921
6.862745,60,2734.123971
9.803922,65,2735.582361
9.019608,69,2737.153219
9.803922,65,2738.630493
8.235294,58,2739.959817
9.019608,68,2741.540693
7.450981,62,2742.902417
9.215687,60,2744.235476
9.803922,71,2745.867908
8.235294,59,2747.191525
9.215687,64,2748.65352
8.627451,64,2779.955484
8.627451,57,2780.912206
9.411765,63,2781.985099
8.039216,52,2782.931858
8.627451,63,2784.120923
6.862745,60,2785.259814
9.019608,60,2786.458126
8.235294,57,2787.75178
9.803922,69,2789.337465
9.215687,69,2790.913067
8.627451,67,2792.514381
9.803922,65,2793.95572
7.843137,59,2795.299372
7.254902,54,2796.563934
8.039216,60,2797.887476
7.254902,58,2799.244403
8.235294,58,2800.547266
8.235294,57,2831.233939
8.235294,64,2832.304358
6.666667,60,2833.402696
6.27451,52,2834.333279
8.039216,57,2835.441436
7.843137,64,2836.69504
7.254902,62,2838.111563
8.823529,59,2839.45377
6.862745,52,2840.649539
9.607843,64,2842.119737
9.803922,66,2843.609608
8.431373,61,2845.066238
8.627451,67,2846.557621
9.803922,61,2847.926225
8.431373,58,2849.278036
9.215687,70,2850.792143
7.647059,59,2881.810833
7.843137,65,2882.925769
7.843137,65,2884.071476
9.411765,69,2885.33207
8.627451,65,2886.558758
7.450981,63,2887.812804
8.039216,56,2889.09584
9.215687,58,2890.417328
9.607843,70,2892.051864
5.882353,55,2893.308618
7.647059,63,2894.721157
7.647059,53,2895.921759
9.019608,68,2897.483552
8.627451,58,2898.810688
6.862745,61,2900.20523
7.647059,56,2901.465063
7.647059,54,2902.729784
9.803922,65,2933.483711
8.823529,66,2934.630759
4.117647,36,2935.29084
8.627451,58,2936.343843
5.09804,54,2937.399266
9.019608,58,2938.535903
8.235294,61,2939.935086
9.215687,69,2941.504861
9.215687,67,2943.034821
8.431373,57,2944.335546
9.411765,70,2945.916291
7.647059,62,2947.335616
9.607843,70,2948.928044
9.019608,59,2950.261589
8.235294,53,2951.465954
7.058824,57,2952.847128
9.803922,68,2983.888987
9.607843,60,2984.92598
7.058824,52,2985.848843
9.411765,61,2986.967464
6.862745,62,2988.124089
8.823529,57,2989.232959
8.627451,57,2990.422403
4.705883,45,2991.456095
7.254902,61,2992.871975
6.862745,52,2994.07642
9.803922,65,2995.600507
7.843137,55,2996.911739
9.215687,64,2998.351782
8.627451,57,2999.636072
3.921569,39,3000.561239
8.627451,64,3001.968707
9.607843,69,3003.471881
8.431373,69,3034.67116
7.254902,66,3035.852257
8.235294,60,3036.891899
8.823529,62,3038.014018
8.431373,59,3039.120408
8.235294,64,3040.369259
8.627451,67,3041.884816
7.254902,62,3043.30056
7.450981,65,3044.759808
9.019608,60,3046.092935
8.039216,60,3047.453069
8.431373,60,3048.827495
9.019608,59,3050.182432
6.862745,59,3051.503225
9.803922,66,3052.972838
9.215687,60,3054.321129
8.823529,64,3085.521193
8.823529,60,3086.547294
8.627451,62,3087.615485
9.803922,61,3088.720434
9.019608,58,3089.784448
8.627451,68,3091.076417
7.647059,64,3092.458689
7.843137,66,3093.946151
8.627451,61,3095.358151
9.019608,62,3096.784868
7.450981,63,3098.221035
9.803922,67,3099.807527
9.411765,67,3101.329829
7.058824,62,3102.71726
8.235294,65,3104.137233
7.254902,59,3105.483052
9.411765,64,3136.542111
9.215687,67,3137.67848
9.803922,60,3138.715897
5.686275,50,3139.638891
6.27451,51,3140.6044
8.627451,64,3141.840848
9.019608,72,3143.468462
8.039216,60,3144.814901
9.803922,68,3146.330163
8.039216,60,3147.681817
9.019608,61,3149.119349
9.411765,69,3150.678049
9.411765,62,3152.06752
7.647059,61,3153.370289
4.705883,41,3154.34458
8.823529,67,3155.841355
9.803922,65,3157.280416
9.607843,68,3188.174948
7.254902,53,3189.101917
9.803922,66,3190.265877
8.039216,57,3191.508409
6.862745,60,3192.838063
9.215687,60,3194.135143
7.254902,55,3195.362579
8.431373,58,3196.676134
8.823529,58,3198.018611
8.627451,62,3199.41602
7.843137,55,3200.637906
6.862745,60,3201.984203
7.254902,50,3203.128071
6.470589,49,3204.189736
8.431373,58,3205.503768
8.235294,66,3206.995946
9.215687,59,3208.295897
9.215687,67,3239.284289
9.019608,71,3240.498602
9.411765,60,3241.568275
5.686275,57,3242.62838
5.294118,39,3243.396593
9.411765,70,3244.84425
8.823529,59,3246.16735
7.647059,68,3247.684984
7.843137,66,3249.180271
9.019608,68,3250.727747
4.901961,45,3251.741095
9.019608,62,3253.209687
8.235294,62,3254.585797
7.058824,61,3255.967645
9.803922,65,3257.484555
7.647059,56,3258.736183
9.607843,69,3289.829511
9.019608,69,3290.990239
7.450981,56,3292.011173
9.411765,70,3293.325019
9.215687,60,3294.477473
8.823529,59,3295.707823
7.450981,64,3297.165799
9.607843,70,3298.773413
7.058824,61,3300.191283
6.078432,48,3301.288818
9.803922,65,3302.755663
9.411765,61,3304.272547
9.215687,60,3305.593927
8.039216,65,3307.035444
7.450981,58,3308.322512
7.843137,64,3309.76737
6.666667,57,3340.585032
7.647059,64,3341.695693
6.27451,56,3342.6886
4.705883,42,3343.495759
8.823529,63,3344.661383
8.235294,61,3345.839294
9.411765,70,3347.347669
6.27451,52,3348.504388
9.607843,62,3349.902231
