#{"t_start": 1695760609.580446, "env_id": null}
r,l,t
9.215687,68,3350.593183
8.627451,70,3352.138034
9.215687,64,3353.603601
5.09804,43,3354.561016
9.607843,66,3356.078141
9.607843,70,3357.611172
7.254902,49,3358.675692
9.019608,71,3360.261479
6.862745,60,3391.182663
8.627451,66,3392.308785
9.803922,65,3393.506199
7.254902,57,3394.735118
8.627451,66,3396.201317
7.058824,53,3397.353338
7.843137,54,3398.556393
7.843137,64,3400.033623
9.215687,63,3401.442559
7.450981,59,3402.805682
9.215687,68,3404.319028
7.254902,51,3405.448053
9.803922,66,3406.978551
8.235294,56,3408.242561
5.490196,52,3409.465991
6.862745,51,3410.632331
8.235294,64,3412.046773
7.058824,62,3442.855224
8.431373,66,3443.965954
6.862745,54,3444.95019
9.803922,63,3446.122412
7.058824,61,3447.281961
8.823529,67,3448.583566
9.019608,58,3449.848484
7.843137,53,3451.070585
7.843137,53,3452.312557
7.843137,57,3453.642704
4.705883,41,3454.604862
8.431373,65,3456.192633
7.450981,52,3457.327366
9.215687,70,3458.87034
9.411765,61,3460.273321
9.019608,63,3461.711006
8.823529,56,3463.056149
5.490196,56,3493.641299
7.843137,65,3494.757596
8.431373,62,3495.853422
9.803922,60,3496.971997
7.843137,69,3498.261614
9.803922,66,3499.591276
8.235294,58,3500.891444
8.235294,62,3502.291362
5.686275,53,3503.483165
8.431373,65,3504.98618
7.843137,64,3506.559153
9.215687,63,3507.963372
8.235294,66,3509.426829
7.843137,55,3510.71224
7.058824,60,3512.103365
8.235294,57,3513.373418
9.803922,65,3544.469475
9.607843,68,3545.625293
7.450981,57,3546.641657
7.843137,54,3547.605466
9.215687,69,3548.891715
7.254902,53,3549.945982
9.803922,60,3551.237249
6.470589,57,3552.509117
6.078432,51,3553.647517
9.607843,70,3555.233011
9.607843,61,3556.651087
7.843137,55,3557.895578
7.254902,55,3559.288609
7.254902,55,3560.485875
7.058824,54,3561.680376
6.470589,54,3562.979214
9.803922,65,3564.417939
9.803922,69,3595.534151
7.843137,53,3596.422207
8.039216,64,3597.556145
9.607843,68,3598.78784
8.627451,66,3600.016866
6.470589,57,3601.180025
9.019608,71,3602.816088
8.823529,69,3604.393159
8.431373,56,3605.674887
8.235294,56,3606.96892
7.843137,66,3608.476034
9.411765,60,3609.899487
4.509804,45,3610.926161
9.019608,66,3612.412035
9.803922,65,3613.875489
7.450981,60,3615.193442
6.078432,51,3646.101118
9.607843,62,3647.191275
8.039216,67,3648.373549
9.019608,63,3649.511952
9.215687,68,3650.795045
9.411765,69,3652.131579
8.431373,64,3653.567393
8.235294,64,3655.032643
8.627451,61,3656.442828
7.450981,56,3657.695922
9.607843,69,3659.356186
7.843137,55,3660.569879
8.823529,58,3661.883438
9.215687,68,3663.389508
5.882353,55,3664.605174
6.27451,52,3665.775503
9.215687,60,3667.226152
9.803922,65,3698.317338
8.823529,67,3699.460721
8.627451,58,3700.594894
6.27451,51,3701.722332
8.627451,61,3703.049406
8.823529,69,3704.572386
7.450981,63,3706.003086
5.882353,50,3707.115017
7.450981,56,3708.360753
9.019608,58,3709.656592
5.294118,42,3710.620956
9.019608,68,3712.221079
9.019608,69,3713.760485
9.411765,64,3715.213349
9.803922,65,3716.63802
7.254902,54,3717.853719
7.254902,65,3748.892678
9.607843,63,3749.938262
5.490196,49,3750.798907
5.882353,50,3751.698011
9.411765,64,3752.87671
9.411765,61,3754.03383
7.647059,55,3755.223637
9.411765,64,3756.671604
7.254902,62,3758.090715
7.254902,62,3759.519215
9.607843,61,3760.933249
8.627451,69,3762.568298
9.019608,63,3763.967332
9.215687,58,3765.318967
7.647059,65,3766.763659
6.078432,51,3767.912374
8.235294,55,3769.199281
8.235294,53,3800.051233
7.058824,54,3800.973147
8.235294,54,3801.948328
8.039216,53,3802.920888
8.823529,56,3803.971619
8.039216,59,3805.126089
6.078432,49,3806.116742
6.666667,49,3807.262628
9.607843,59,3808.623699
5.490196,52,3809.816046
5.686275,43,3810.799244
5.882353,47,3811.898867
9.019608,58,3813.314879
9.803922,68,3814.855068
8.431373,59,3816.178478
9.803922,60,3817.601994
7.647059,58,3818.903702
9.607843,59,3820.227022
6.862745,52,3850.944097
8.431373,59,3851.970599
8.823529,56,3852.927599
9.803922,66,3854.122864
9.607843,65,3855.34604
9.411765,61,3856.526753
8.235294,55,3857.622205
9.019608,67,3859.105644
8.627451,60,3860.463482
7.450981,60,3861.865444
8.431373,68,3863.454983
8.235294,61,3864.817947
7.843137,52,3866.046353
7.058824,56,3867.283643
9.411765,64,3868.742914
7.058824,53,3869.915276
7.058824,52,3871.089936
9.215687,62,3901.957799
8.431373,57,3902.946837
7.254902,65,3904.100479
9.411765,68,3905.341127
9.803922,61,3906.505447
8.431373,59,3907.714972
7.450981,57,3908.994865
4.901961,42,3909.962344
8.039216,57,3911.324978
9.411765,69,3912.909107
7.647059,57,3914.207263
8.235294,64,3915.650624
8.627451,61,3917.039811
7.254902,54,3918.267428
9.607843,60,3919.720568
7.647059,57,3920.963756
4.313725,41,3921.934875
8.627451,58,3952.800118
8.823529,67,3953.92732
9.215687,58,3954.951666
7.843137,57,3955.980189
5.882353,45,3956.829827
8.235294,56,3957.890248
9.607843,70,3959.288777
8.039216,59,3960.621643
6.27451,60,3962.038189
9.411765,64,3963.495924
9.803922,65,3965.069518
8.627451,61,3966.436495
7.450981,62,3967.815113
7.843137,52,3968.972904
9.411765,69,3970.573949
7.647059,59,3971.87201
9.607843,70,3973.432523
8.431373,68,4004.449506
7.254902,55,4005.409352
8.823529,59,4006.498096
7.254902,57,4007.576598
7.058824,62,4008.785708
8.823529,67,4010.256879
4.901961,44,4011.281403
9.019608,68,4012.85181
8.039216,56,4014.162972
8.431373,57,4015.483704
7.647059,65,4017.040446
9.019608,68,4018.550742
7.058824,50,4019.687567
9.411765,62,4021.087387
5.09804,49,4022.190788
8.431373,58,4023.558641
9.803922,65,4054.913496
9.411765,61,4055.988845
3.72549,38,4056.651217
8.431373,58,4057.706867
8.039216,62,4058.843341
9.411765,59,4059.990957
5.686275,46,4060.980764
8.823529,60,4062.42645
7.254902,59,4063.758889
9.019608,61,4065.131517
8.627451,59,4066.488986
9.215687,64,4067.955304
6.666667,61,4069.428871
7.843137,53,4070.743488
9.803922,64,4072.169304
8.431373,57,4073.428198
8.627451,60,4074.81901
7.843137,58,4076.095891
8.039216,55,4106.742485
9.215687,72,4107.976561
8.235294,56,4108.967172
6.666667,53,4109.949803
8.235294,63,4111.149215
8.235294,55,4112.235896
9.019608,69,4113.680679
8.235294,67,4115.29427
6.078432,48,4116.400917
9.019608,61,4117.836474
8.235294,57,4119.175376
4.705883,44,4120.230822
9.019608,69,4121.781435
7.647059,57,4123.044009
9.411765,61,4124.379715
7.843137,54,4125.557113
9.803922,65,4127.019983
6.470589,54,4157.917658
8.235294,60,4158.918463
8.039216,58,4159.982814
9.019608,63,4161.328409
8.627451,57,4162.695656
7.254902,54,4163.883689
8.627451,66,4165.350078
8.627451,61,4166.787375
4.509804,42,4167.749037
5.09804,51,4168.907007
7.647059,61,4170.305043
8.823529,61,4171.648091
9.215687,59,4172.976007
8.235294,65,4174.488193
6.862745,51,4175.620497
9.411765,64,4177.052065
8.627451,65,4178.587596
8.823529,57,4209.229642
8.039216,60,4210.224138
8.823529,60,4211.30102
9.019608,69,4212.58366
5.490196,42,4213.390172
5.686275,50,4214.349519
7.254902,54,4215.429596
8.235294,55,4216.645139
9.215687,64,4218.10857
7.647059,56,4219.395036
9.411765,63,4220.846097
9.019608,58,4222.18181
8.823529,60,4223.520339
9.803922,62,4224.91345
8.823529,59,4226.252213
6.666667,57,4227.641648
9.411765,71,4229.242702
9.215687,63,4260.17783
8.039216,55,4261.10316
8.039216,69,4262.456888
6.078432,50,4263.407546
9.019608,58,4264.536197
6.27451,45,4265.427087
7.843137,61,4266.793713
6.470589,55,4268.057101
7.450981,60,4269.462759
8.627451,60,4270.819742
5.09804,52,4272.002801
8.431373,65,4273.530203
8.039216,56,4274.888241
7.450981,56,4276.125128
7.647059,63,4277.537916
9.019608,60,4278.913649
9.411765,60,4280.199658
9.411765,62,4311.051948
7.647059,63,4312.133022
6.470589,58,4313.150243
6.862745,56,4314.15395
8.039216,56,4315.207784
8.235294,65,4316.495958
7.647059,56,4317.626788
7.450981,55,4318.902877
6.078432,58,4320.242475
5.294118,46,4321.275769
7.647059,57,4322.576607
8.431373,61,4323.963188
9.019608,65,4325.496841
9.411765,63,4326.913697
8.039216,62,4328.257765
9.411765,70,4329.865802
7.647059,60,4331.213772
9.803922,63,4362.198066
8.627451,59,4363.240436
9.803922,66,4364.407344
9.215687,61,4365.544129
8.823529,57,4366.650616
7.647059,53,4367.819204
7.058824,59,4369.143506
9.803922,65,4370.647767
6.666667,59,4372.063751
6.470589,46,4373.198063
7.450981,58,4374.539498
9.803922,64,4375.925413
8.235294,55,4377.156122
5.490196,48,4378.213073
9.607843,61,4379.633573
7.647059,51,4380.772199
8.235294,55,4382.001588
9.019608,69,4413.065234
6.862745,52,4413.968663
9.411765,69,4415.272943
8.823529,61,4416.41645
7.843137,63,4417.620969
8.039216,64,4418.89119
8.039216,64,4420.307812
8.235294,56,4421.583083
7.843137,53,4422.777274
8.235294,59,4424.121458
8.039216,67,4425.685613
6.666667,59,4427.052165
9.803922,65,4428.526116
5.490196,53,4429.748978
9.803922,65,4431.300464
8.823529,59,4432.60377
9.607843,70,4463.996842
7.058824,59,4465.022542
6.470589,48,4465.862123
6.666667,60,4466.921647
6.078432,58,4468.00315
7.647059,61,4469.207745
5.882353,53,4470.364936
9.803922,68,4471.885493
8.823529,60,4473.225253
9.019608,65,4474.736642
7.843137,64,4476.233319
8.823529,57,4477.616299
7.450981,57,4478.880235
9.803922,63,4480.281572
9.607843,70,4481.87672
7.843137,60,4483.181036
8.627451,58,4484.467232
9.019608,62,4515.510294
8.627451,60,4516.537237
8.431373,58,4517.572629
8.823529,56,4518.590696
9.019608,68,4519.891681
8.431373,68,4521.242897
8.235294,57,4522.520184
6.078432,57,4523.840514
8.039216,65,4525.345062
6.27451,54,4526.561787
8.235294,55,4527.858547
9.019608,60,4529.197646
8.627451,58,4530.539071
9.019608,61,4531.940978
7.058824,60,4533.279675
8.431373,58,4534.591843
8.627451,64,4536.061221
9.019608,61,4566.862401
8.823529,64,4567.953853
9.411765,60,4569.029279
6.470589,57,4570.086826
9.803922,61,4571.278385
6.666667,49,4572.303736
8.627451,59,4573.638219
7.843137,57,4574.925386
9.411765,70,4576.531318
9.411765,62,4577.973146
7.843137,53,4579.139485
7.058824,50,4580.305628
8.039216,55,4581.498123
7.254902,63,4582.859265
9.215687,68,4584.385991
9.019608,62,4585.851349
8.431373,58,4587.136614
9.019608,62,4617.887889
8.823529,61,4618.94864
9.803922,62,4620.067948
7.647059,53,4621.050739
9.607843,67,4622.327606
7.647059,64,4623.7794
8.039216,64,4625.228605
7.843137,62,4626.660385
9.803922,65,4628.168739
8.039216,54,4629.469613
9.411765,70,4631.078188
9.215687,68,4632.55089
8.431373,59,4633.862845
9.411765,64,4635.283835
9.019608,69,4636.818508
7.843137,59,4638.18863
7.450981,61,4668.966551
8.431373,57,4669.948214
7.647059,65,4671.107073
9.215687,63,4672.283571
9.019608,67,4673.574043
7.058824,62,4674.939494
9.411765,69,4676.520111
4.901961,50,4677.659841
8.627451,62,4679.092963
8.627451,67,4680.635391
7.254902,60,4681.987603
7.647059,55,4683.251796
5.490196,49,4684.317753
8.627451,65,4685.744062
8.235294,64,4687.17344
7.254902,56,4688.446781
6.666667,55,4719.161442
8.235294,66,4720.295414
9.215687,70,4721.548859
9.411765,69,4722.903977
7.450981,55,4724.089887
9.411765,62,4725.443359
8.823529,67,4726.947593
7.450981,64,4728.391932
8.823529,63,4729.811258
9.215687,62,4731.169278
8.235294,56,4732.448709
9.803922,65,4733.92182
9.215687,69,4735.506518
7.254902,54,4736.760494
8.627451,66,4738.217777
7.450981,56,4739.466337
9.215687,61,4770.351234
7.647059,63,4771.430394
5.882353,50,4772.293494
9.607843,64,4773.437883
9.019608,68,4774.731667
7.058824,58,4775.893213
8.431373,61,4777.297743
5.882353,58,4778.612325
9.215687,58,4779.945571
9.607843,69,4781.525959
7.254902,57,4782.795343
8.627451,65,4784.251925
7.450981,64,4785.748933
8.235294,62,4787.152285
7.254902,58,4788.471009
9.411765,60,4789.79794
6.666667,54,4820.572417
9.803922,65,4821.692478
6.078432,52,4822.597973
9.803922,68,4823.950548
6.078432,60,4825.268618
8.039216,66,4826.689579
7.843137,54,4827.883923
9.215687,63,4829.307706
9.019608,59,4830.627681
7.058824,56,4831.885543
9.215687,63,4833.305289
7.647059,59,4834.623707
8.823529,57,4835.875479
8.823529,67,4837.375875
5.490196,44,4838.403027
7.058824,55,4839.657995
9.019608,59,4840.983287
8.235294,56,4871.863996
9.803922,66,4872.997642
7.058824,55,4873.980081
9.411765,60,4875.068727
7.450981,62,4876.283709
9.019608,56,4877.38168
6.862745,61,4878.693521
7.058824,50,4879.797241
7.647059,68,4881.402049
6.666667,58,4882.677711
8.039216,62,4884.091489
7.450981,56,4885.378471
8.823529,60,4886.756905
6.666667,55,4887.986292
8.823529,68,4889.519336
9.803922,69,4891.062341
7.843137,65,4892.498766
8.235294,56,4923.259688
8.431373,64,4924.359018
9.803922,66,4925.534094
8.039216,67,4926.79002
9.803922,65,4928.020993
9.215687,64,4929.389764
6.078432,54,4930.62627
7.254902,52,4931.830494
7.647059,52,4932.99416
7.058824,61,4934.385579
9.019608,64,4935.879661
8.235294,67,4937.363992
5.490196,54,4938.615278
7.254902,63,4939.996347
7.843137,57,4941.262185
9.215687,59,4942.603115
7.647059,63,4973.635399
9.607843,63,4974.703472
9.607843,69,4975.884179
5.294118,52,4976.807211
9.215687,60,4977.937778
7.843137,66,4979.383454
8.235294,66,4980.855166
6.666667,51,4981.985213
9.215687,70,4983.563851
7.254902,54,4984.809416
5.294118,44,4985.91159
8.627451,64,4987.310863
7.843137,56,4988.535203
7.843137,57,4989.800528
8.823529,64,4991.291336
9.019608,59,4992.580857
6.078432,50,4993.679542
9.803922,67,5024.742891
7.450981,61,5025.780174
6.666667,54,5026.739675
8.235294,54,5027.813411
7.647059,57,5029.044555
7.254902,51,5030.187083
7.647059,64,5031.613415
8.235294,65,5033.05846
9.019608,61,5034.412434
9.607843,69,5035.964561
9.019608,62,5037.363072
9.019608,61,5038.743298
8.823529,56,5040.03432
8.823529,61,5041.399624
9.607843,61,5042.755311
9.215687,69,5044.326904
5.882353,56,5045.556876
7.450981,54,5076.258268
8.235294,56,5077.253569
8.627451,63,5078.347306
9.019608,61,5079.457116
6.862745,53,5080.455719
7.647059,58,5081.585593
6.27451,56,5082.768428
8.627451,58,5084.123902
6.666667,50,5085.258227
9.019608,69,5086.851914
6.470589,58,5088.22264
9.803922,65,5089.7916
4.509804,51,5090.932913
9.803922,65,5092.439146
9.215687,63,5093.817777
4.117647,40,5094.698992
8.039216,52,5095.867759
7.450981,53,5126.686563
9.019608,68,5127.853487
8.431373,62,5128.945178
6.078432,51,5129.883811
6.862745,48,5130.791138
8.235294,69,5132.11941
8.431373,57,5133.343143
7.254902,55,5134.612228
7.058824,51,5135.814631
9.215687,69,5137.459735
9.803922,65,5139.009679
8.823529,59,5140.318344
7.254902,50,5141.505991
7.647059,63,5142.871741
9.019608,63,5144.279551
7.254902,56,5145.575693
9.607843,70,5147.153872
9.215687,61,5178.004506
7.647059,59,5179.027989
9.607843,61,5180.110022
9.803922,66,5181.326329
9.019608,68,5182.605394
8.823529,68,5183.944111
7.843137,64,5185.371283
7.843137,55,5186.60174
9.411765,60,5187.970656
7.058824,55,5189.246699
9.803922,65,5190.800898
7.843137,67,5192.285578
6.27451,59,5193.597988
8.823529,67,5195.090253
7.450981,65,5196.573633
7.843137,61,5198.037684
6.666667,51,5228.724435
9.019608,58,5229.696676
8.627451,62,5230.752533
8.431373,62,5231.906407
8.431373,66,5233.112166
9.215687,69,5234.505592
7.647059,55,5235.724034
9.019608,68,5237.218592
9.411765,68,5238.758431
6.470589,57,5240.036226
9.215687,64,5241.545871
8.627451,60,5242.887637
9.019608,62,5244.279999
9.803922,65,5245.796723
7.254902,61,5247.153862
9.411765,61,5248.527125
8.039216,64,5279.551239
6.078432,46,5280.338829
8.823529,58,5281.324941
9.019608,57,5282.457918
9.411765,63,5283.793371
8.627451,67,5285.24132
8.627451,59,5286.523942
9.607843,62,5287.902901
7.058824,50,5288.999639
8.823529,59,5290.322824
8.235294,64,5291.780585
5.686275,55,5293.065585
6.078432,45,5294.078181
9.411765,70,5295.635857
7.254902,53,5296.83838
9.803922,66,5298.329498
9.019608,68,5299.927411
9.411765,70,5330.954419
6.470589,48,5331.771484
9.411765,59,5332.816318
7.843137,53,5333.796909
8.431373,62,5334.920988
7.647059,62,5336.112285
8.627451,55,5337.274741
9.215687,64,5338.711965
7.647059,59,5340.030461
6.078432,52,5341.234154
8.039216,64,5342.684668
8.627451,60,5344.135415
9.019608,59,5345.438484
7.647059,53,5346.591347
8.431373,57,5347.866747
9.607843,70,5349.461926
9.215687,68,5350.994367
7.450981,64,5381.870064
6.470589,51,5382.754556
7.254902,58,5383.773327
7.647059,56,5384.971954
9.215687,63,5386.347711
7.254902,58,5387.6299
6.27451,54,5388.842252
8.431373,60,5390.162849
8.039216,64,5391.587646
8.431373,62,5393.006792
9.019608,69,5394.599066
8.235294,55,5395.802862
9.803922,66,5397.28225
8.823529,62,5398.707815
8.235294,60,5400.042395
8.823529,59,5401.406726
7.647059,63,5402.892949
6.27451,58,5433.588263
9.607843,70,5434.852427
9.215687,64,5436.060701
9.803922,63,5437.240035
8.235294,64,5438.513329
8.627451,60,5439.751233
9.803922,66,5441.262058
5.686275,53,5442.456719
7.843137,68,5443.989232
7.450981,64,5445.446123
8.039216,66,5446.948607
7.254902,55,5448.227668
7.058824,58,5449.528312
8.431373,56,5450.838019
9.607843,64,5452.254363
9.803922,65,5453.7039
9.803922,66,5484.607172
8.431373,66,5485.740381
8.627451,67,5486.982299
9.411765,64,5488.180974
6.862745,54,5489.198865
9.803922,65,5490.532531
9.607843,65,5491.980418
8.627451,57,5493.270167
9.607843,72,5494.917273
9.803922,67,5496.458474
5.882353,52,5497.7325
9.019608,64,5499.110517
7.450981,63,5500.540674
9.019608,61,5501.959328
7.843137,57,5503.200088
8.627451,56,5504.43916
8.235294,66,5535.554321
7.843137,55,5536.467305
9.215687,64,5537.671242
9.607843,63,5539.014238
9.411765,60,5540.306862
9.019608,60,5541.617752
8.627451,59,5542.919589
7.647059,65,5544.387984
8.235294,55,5545.594587
7.647059,52,5546.700462
9.607843,64,5548.09438
8.039216,66,5549.52296
9.411765,61,5550.874754
8.039216,60,5552.233833
8.627451,66,5553.746701
8.039216,59,5555.082837
6.666667,52,5585.768101
6.27451,57,5586.705508
7.450981,59,5587.713275
7.254902,51,5588.623898
7.647059,64,5589.806572
9.215687,62,5590.987152
9.215687,63,5592.265881
8.235294,54,5593.462967
7.254902,64,5594.935946
5.09804,52,5596.106689
6.666667,59,5597.49695
8.039216,54,5598.834618
5.882353,53,5600.001648
7.058824,56,5601.227122
6.862745,56,5602.483153
7.058824,55,5603.720545
9.803922,64,5605.141433
9.019608,65,5606.672325
9.019608,65,5637.431735
8.039216,54,5638.386483
8.823529,57,5639.414114
9.607843,70,5640.710916
9.607843,71,5642.059895
8.627451,66,5643.521589
7.450981,54,5644.748704
8.431373,57,5646.048321
8.823529,60,5647.429628
9.803922,69,5649.005732
9.215687,59,5650.3541
9.019608,62,5651.760896
7.450981,53,5653.087587
9.019608,62,5654.470692
9.411765,61,5655.80587
9.411765,65,5657.261385
7.450981,65,5688.50543
4.705883,51,5689.386272
7.450981,62,5690.54794
6.666667,56,5691.755674
8.235294,60,5693.091965
8.627451,57,5694.370427
8.627451,57,5695.65754
8.235294,66,5697.241749
7.647059,53,5698.441269
9.019608,64,5699.949172
6.666667,58,5701.222032
7.450981,53,5702.439851
7.058824,61,5703.863105
8.235294,64,5705.304193
7.450981,54,5706.52446
7.843137,66,5708.060518
7.843137,64,5709.466532
6.862745,61,5740.480543
8.431373,69,5741.722244
8.627451,57,5742.76889
9.019608,59,5743.878779
8.431373,56,5744.956674
8.823529,59,5746.307076
9.803922,70,5747.923324
9.607843,65,5749.41872
5.490196,49,5750.540451
8.823529,65,5752.017524
8.823529,56,5753.278931
8.039216,60,5754.627617
8.039216,53,5755.84943
8.823529,61,5757.251089
6.470589,49,5758.465424
8.235294,60,5759.803919
9.803922,71,5790.977901
7.647059,59,5791.972441
7.450981,56,5792.930901
6.27451,51,5793.859106
8.431373,62,5795.020012
8.823529,67,5796.33044
7.058824,55,5797.431317
9.411765,73,5799.067987
9.607843,65,5800.58413
7.450981,60,5801.96387
8.823529,68,5803.547756
9.803922,60,5804.912708
8.235294,59,5806.308574
8.235294,56,5807.548713
6.27451,60,5808.90257
9.019608,59,5810.238637
8.039216,64,5811.750845
9.019608,63,5842.55163
8.627451,56,5843.501767
9.019608,66,5844.698589
8.235294,61,5845.824167
9.803922,60,5846.951176
8.823529,57,5848.082404
9.215687,63,5849.413868
6.862745,61,5850.808846
8.039216,58,5852.087237
8.235294,65,5853.569238
8.627451,61,5854.950253
8.431373,59,5856.355529
8.431373,68,5857.893115
9.803922,65,5859.323424
8.627451,67,5860.863544
8.039216,59,5862.184642
8.235294,66,5893.190332
8.431373,58,5894.198945
8.627451,62,5895.285953
9.215687,64,5896.458196
8.431373,64,5897.698702
8.823529,56,5898.854499
7.843137,52,5900.057249
7.254902,51,5901.248673
7.450981,66,5902.748042
7.450981,63,5904.209043
6.27451,50,5905.433046
9.803922,67,5906.899354
7.450981,54,5908.136986
9.411765,60,5909.499269
8.823529,70,5911.077025
9.803922,63,5912.472867
8.627451,62,5943.542729
8.235294,59,5944.555661
9.019608,66,5945.714104
8.431373,61,5946.791076
9.411765,63,5947.984791
5.882353,50,5948.933487
7.254902,57,5950.140412
9.607843,70,5951.743949
9.215687,68,5953.304858
7.647059,57,5954.598728
6.666667,56,5955.874478
8.823529,58,5957.230548
8.431373,59,5958.528921
8.431373,62,5959.916703
7.254902,53,5961.251512
8.431373,57,5962.562536
7.058824,62,5963.939575
7.254902,63,5995.558146
7.647059,63,5997.16485
9.411765,70,5998.498634
8.823529,58,5999.659173
4.117647,39,6000.415798
8.823529,68,6001.972478
6.470589,53,6003.170975
9.019608,68,6004.772019
7.254902,50,6005.953042
6.666667,51,6007.123723
5.09804,49,6008.266098
5.686275,57,6009.594125
7.647059,63,6011.131112
8.627451,61,6012.515652
7.647059,62,6013.879523
6.27451,49,6015.005889
7.254902,56,6016.300597
9.019608,67,6047.454077
8.627451,65,6048.587669
8.823529,58,6049.611331
9.803922,70,6050.88305
8.431373,71,6052.216391
7.450981,61,6053.42989
9.803922,69,6054.994572
8.235294,66,6056.477628
6.862745,58,6057.799475
7.647059,57,6059.12554
6.078432,52,6060.303344
3.921569,42,6061.260916
9.019608,70,6062.987502
7.647059,55,6064.232173
7.058824,54,6065.422089
9.607843,63,6066.806544
8.431373,58,6068.086311
9.607843,62,6098.937978
9.215687,62,6100.007927
8.235294,66,6101.206272
7.058824,58,6102.274524
8.627451,66,6103.55812
9.803922,65,6104.901161
9.019608,60,6106.258254
8.431373,66,6107.726819
8.235294,54,6108.947682
6.27451,49,6110.051155
7.843137,65,6111.572729
7.058824,61,6113.010245
8.039216,57,6114.271166
9.803922,60,6115.596836
7.843137,66,6117.072259
6.666667,54,6118.302861
5.882353,56,6149.108145
8.431373,67,6150.26256
6.078432,51,6151.147754
7.843137,55,6152.226154
8.823529,58,6153.479236
8.039216,62,6154.850729
8.235294,67,6156.360888
7.843137,54,6157.550927
8.235294,56,6158.789853
6.470589,61,6160.19582
9.803922,65,6161.686292
8.235294,60,6163.13413
8.039216,55,6164.464345
9.215687,61,6165.793568
9.215687,60,6167.128835
9.215687,60,6168.484839
7.843137,58,6169.768628
5.686275,52,6200.582986
7.450981,51,6201.468787
8.627451,59,6202.5312
7.058824,53,6203.476968
7.647059,61,6204.636798
9.019608,60,6205.793609
8.235294,63,6207.078072
5.09804,46,6208.097909
8.431373,64,6209.558539
9.607843,65,6211.054189
9.607843,66,6212.599437
8.039216,57,6213.877341
7.647059,55,6215.25927
7.254902,52,6216.461622
9.215687,64,6217.884151
8.235294,65,6219.356441
9.019608,58,6220.708828
7.843137,58,6251.673516
9.607843,64,6252.757998
8.235294,64,6253.864363
8.627451,57,6255.005679
7.058824,63,6256.36255
7.254902,56,6257.624617
8.823529,57,6258.872548
9.411765,69,6260.430033
7.450981,50,6261.536503
5.882353,59,6262.937757
8.823529,57,6264.230588
9.803922,69,6265.744428
8.235294,53,6266.946286
8.823529,57,6268.217532
7.450981,64,6269.670805
6.078432,57,6270.994437
7.254902,49,6272.094959
9.019608,60,6303.024021
5.686275,50,6303.893758
8.235294,57,6304.887085
9.803922,70,6306.137166
8.627451,58,6307.247184
9.215687,60,6308.436605
9.215687,59,6309.724086
9.803922,68,6311.301295
7.450981,54,6312.52933
6.078432,57,6313.848348
7.647059,53,6315.078145
8.235294,54,6316.302008
8.235294,59,6317.724016
8.627451,59,6319.033267
9.215687,69,6320.568819
9.215687,68,6322.13426
6.470589,59,6323.508068
7.058824,48,6354.248153
6.666667,55,6355.206315
7.450981,58,6356.262691
9.803922,62,6357.374139
8.627451,57,6358.445655
7.254902,55,6359.534153
8.039216,54,6360.589228
9.607843,61,6361.949646
7.843137,63,6363.474534
6.862745,63,6364.943477
8.823529,58,6366.269539
8.627451,67,6367.828034
8.431373,59,6369.188771
9.607843,68,6370.826572
8.039216,59,6372.12379
8.627451,61,6373.511203
9.803922,67,6375.066748
9.411765,64,6405.860625
7.647059,66,6406.984607
6.862745,49,6407.873654
8.235294,59,6409.166659
7.647059,53,6410.330689
7.647059,63,6411.734382
7.647059,53,6412.903261
6.666667,56,6414.128734
7.254902,51,6415.287287
8.235294,56,6416.544137
8.627451,57,6417.877643
7.647059,65,6419.320194
8.627451,59,6420.624666
7.450981,60,6421.974409
5.882353,51,6423.125656
7.254902,59,6424.548071
7.843137,56,6425.773202
7.647059,59,6456.652415
8.235294,55,6457.600564
8.431373,57,6458.574468
6.862745,54,6459.541687
8.627451,58,6460.620392
8.039216,63,6461.813456
7.843137,60,6463.184288
8.627451,55,6464.453241
7.450981,55,6465.721982
9.411765,69,6467.320093
8.627451,62,6468.799969
9.019608,61,6470.153507
9.803922,62,6471.523406
7.647059,62,6472.920684
7.450981,55,6474.123685
6.666667,58,6475.461146
9.019608,58,6476.792624
6.862745,60,6507.664284
8.431373,57,6508.641994
9.215687,65,6509.794593
9.019608,68,6510.998908
7.843137,54,6512.035729
9.607843,67,6513.398916
9.411765,62,6514.82562
9.803922,60,6516.203272
8.627451,58,6517.539972
8.823529,57,6518.846835
7.058824,51,6520.075702
6.666667,51,6521.231318
7.058824,50,6522.379558
9.607843,69,6523.906421
7.843137,58,6525.26455
9.215687,60,6526.595747
6.078432,55,6527.843724
7.058824,54,6558.55728
8.627451,65,6559.659122
7.647059,56,6560.632498
7.647059,52,6561.584532
9.803922,63,6562.864902
7.843137,56,6563.976926
8.235294,54,6565.222559
7.647059,51,6566.374579
8.431373,62,6567.765935
8.823529,57,6569.086143
7.058824,63,6570.632645
8.627451,60,6571.966007
8.627451,57,6573.250874
9.215687,60,6574.640663
8.627451,72,6576.271047
8.431373,66,6577.774413
7.254902,55,6579.000732
5.294118,46,6609.539647
8.627451,69,6610.78198
7.843137,58,6611.816783
8.039216,61,6612.992479
9.607843,60,6614.121582
8.823529,63,6615.350251
6.078432,51,6616.520193
6.862745,58,6617.841234
7.254902,50,6618.972358
7.647059,65,6620.492143
9.607843,61,6621.908025
7.058824,62,6623.267546
